ticker,profit_factor,num_trades,ticker_score,total_return,gross_profit,gross_loss,maxdd
REGN,0.5863026823461237,9,0.014571445936364499,-0.24654301855799965,0.3034391391614178,0.5175469058868855,-0.3827482019523718
PBR,0.11616752163840735,9,0.014415875276714138,-0.24259674430854627,0.03371112916328188,0.2901940980389849,-0.2616348689850565
NOW,0.20028910596045166,8,0.013429350953020894,-0.23087940105476468,0.06060496762091328,0.30258743894378415,-0.26663596005432
NKE,0.25988372155456535,7,0.013243745391687056,-0.1911294531548401,0.06592527547176727,0.25367220031103627,-0.17484776898653787
SBGI,0.33834533574112874,10,0.011743483896689286,-0.308311049547764,0.16640704715105445,0.49182604153991966,-0.308311049547764
NTRB,0.2232723434437617,7,0.005850068250089422,-0.37273084374703014,0.11654558573355683,0.5219884556051725,-0.37273084374703014
STX,inf,3,0.0,2.46157538110969,1.9473341819204066,0.0,-0.0006000000000000449
ATI,62.660522564308465,4,0.0,1.4415413712190337,1.1272178721060822,0.017989282980352087,-0.019755841911527572
TCMD,5.4568666318298735,3,0.0,1.1318434008930565,1.7435915150860903,0.3195224719101124,-0.32074659669192707
RVMD,12.870175528290225,4,0.0,1.014113666003401,1.2211936183106973,0.09488554492721282,-0.09558392138283944
NVT,23.61162691899167,4,0.0,0.9593230098680776,1.0197261598522773,0.04318745859193952,-0.04602971208396156
AMG,133.5944430738113,2,0.0,0.9200284919554538,0.9382561789534636,0.007023167710913502,-0.008809453808538148
CMI,inf,4,0.0,0.8734587822223372,0.7232535258036747,0.0,-0.0006000000000000449
GOOGL,40.52519058201194,4,0.0,0.7593969753478707,0.7853749038016358,0.01937991882387946,-0.02230654572986479
GLW,8.971544273020028,4,0.0,0.7041951141815872,0.8889103658220096,0.09908108780059355,-0.08745413718958162
XME,16.014488963660934,4,0.0,0.6353579427748342,0.6043464315302084,0.03773747841105346,-0.03946851191423917
DLTR,6.534410647909687,4,0.0,0.6073846392122151,0.6770227563026339,0.1036088474970897,-0.1052213836627709
SN,inf,3,0.0,0.5839488635117915,0.50508217106358,0.0,-0.0006000000000000449
NGL,inf,4,0.0,0.5761745953701163,0.5086904470432461,0.0,-0.000600000000000156
LGND,6.775959718123616,4,0.0,0.5718402501354662,0.7698060505870093,0.11360841601935945,-0.1125159318712865
DDOG,20.057612391242536,4,0.0,0.5672248724548608,0.5465676307200599,0.02724988498425165,-0.028999784831269748
CM,inf,2,0.0,0.5212882261639897,0.4698351536458054,0.0,-0.0006000000000000449
DELL,12.985441425197033,4,0.0,0.4495640956898237,0.4774886263090276,0.0367710739030023,-0.03792660185190533
TD,6.893619391354179,3,0.0,0.4208438359992661,0.4761428487963636,0.06907008086253372,-0.07074474951374943
AIQ,12.50917490079073,4,0.0,0.29597850858782926,0.31503959518987107,0.02518468225829641,-0.01915808617412229
