Open,High,Low,Close,Volume
149.7,150.065,149.7,150.005,24166.0
150.025,150.2,150.015,150.085,23212.0
150.075,150.42,149.955,150.24,100742.0
150.555,151.565,150.555,151.485,54292.0
151.495,151.82,151.195,151.195,79436.0
151.185,151.24,150.75,151.24,36737.0
151.28,151.4,151.04,151.315,20543.0
151.295,151.48,150.83,151.01,35842.0
150.97,151.15,150.85,151.115,32079.0
151.115,151.385,150.8,151.335,114215.0
151.42,152.665,151.33,152.615,54203.0
152.64,153.255,152.6,152.8,75924.0
152.79,152.975,152.565,152.65,58502.0
152.715,153.07,152.715,153.045,25065.0
153.06,153.095,152.775,152.845,36402.0
152.855,152.95,152.34,152.47,51212.0
152.45,152.995,152.44,152.76,149996.0
152.43,152.81,152.33,152.45,24863.0
152.335,152.46,151.905,152.175,38324.0
152.165,152.24,151.895,151.985,25047.0
152.0,152.07,151.765,151.865,13727.0
151.87,152.04,151.845,152.0,9350.0
152.005,152.29,151.975,152.035,24787.0
151.995,152.015,151.49,151.575,49093.0
151.995,152.24,151.71,152.17,31034.0
152.135,152.68,151.945,152.555,56784.0
152.545,152.575,151.96,152.13,25850.0
152.17,152.405,152.145,152.17,24861.0
152.15,152.35,151.88,152.245,31352.0
