Open,High,Low,Close,Volume
86.07,86.11,85.5,85.805,57422.0
85.85,85.85,85.13,85.195,88258.0
85.2,85.225,84.7,85.215,99059.0
85.17,85.41,84.9,85.3,163880.0
85.58,86.12,85.36,85.445,51563.0
85.42,85.82,85.29,85.52,67575.0
85.51,86.15,85.45,86.07,110584.0
86.05,86.14,85.72,85.78,86466.0
85.76,85.82,85.56,85.82,134107.0
85.865,86.005,85.82,85.95,51881.0
85.955,86.0,85.855,85.97,256896.0
86.365,87.075,86.33,86.465,72185.0
86.465,86.64,86.34,86.51,98262.0
86.52,86.52,86.27,86.32,47047.0
86.315,86.545,86.315,86.49,39287.0
86.485,86.76,86.47,86.71,54673.0
86.705,86.79,86.68,86.755,42716.0
86.73,86.94,86.705,86.88,247815.0
87.07,87.31,86.29,86.38,56761.0
86.295,86.96,86.26,86.825,204519.0
86.815,86.885,86.58,86.75,155198.0
86.745,87.26,86.6,86.69,164491.0
86.66,86.89,86.56,86.82,57635.0
86.82,86.935,86.65,86.65,71120.0
86.64,86.845,86.6,86.67,133733.0
87.245,87.495,87.045,87.49,51568.0
87.47,87.615,87.2,87.305,104759.0
87.265,87.575,87.14,87.28,100035.0
87.265,87.265,86.54,87.02,155984.0
87.075,87.2,86.865,86.95,92544.0
87.02,87.21,86.805,87.155,72769.0
87.13,88.175,87.08,87.81,575418.0
89.275,89.39,88.775,89.045,87955.0
89.01,89.15,88.45,88.915,145166.0
88.915,89.33,88.75,89.315,123675.0
89.295,89.34,89.1,89.23,100540.0
89.24,89.42,89.0,89.22,124816.0
89.22,89.525,89.16,89.49,90276.0
89.505,89.55,88.975,88.985,352704.0
89.315,89.39,89.01,89.27,51683.0
89.28,89.28,88.43,88.43,89444.0
88.435,88.74,88.395,88.575,119115.0
88.575,88.59,88.21,88.31,191558.0
88.31,88.38,88.15,88.28,88061.0
88.28,88.335,88.125,88.275,57533.0
88.245,88.275,88.015,88.07,311357.0
88.09,88.09,88.09,88.09,5131.0
88.435,88.6,88.15,88.16,41817.0
88.125,88.46,87.91,88.42,78452.0
88.35,88.515,88.195,88.51,46319.0
88.505,88.505,88.245,88.275,80848.0
88.29,88.3,88.0,88.075,48115.0
88.065,88.27,88.0,88.19,77443.0
88.205,88.39,88.195,88.3,111098.0
87.87,88.07,87.53,87.615,30231.0
87.63,88.215,87.575,87.82,84133.0
87.805,87.89,87.505,87.6,104018.0
87.595,87.805,87.575,87.79,50822.0
87.79,87.845,87.595,87.695,55571.0
87.71,87.74,87.48,87.48,44716.0
87.485,87.555,87.315,87.36,279775.0
87.37,87.87,87.3,87.61,43141.0
87.62,88.21,87.61,88.195,65906.0
88.2,88.225,87.99,88.115,51669.0
88.12,88.33,88.065,88.23,28931.0
88.205,88.36,88.12,88.27,53012.0
88.26,88.37,87.88,88.355,90090.0
88.405,88.445,87.685,88.04,174465.0
87.895,87.97,87.405,87.82,53425.0
87.795,88.335,87.58,88.335,96079.0
88.32,88.525,88.3,88.34,71476.0
88.3,88.615,88.285,88.565,62693.0
88.525,88.545,88.395,88.395,22476.0
88.385,88.41,88.025,88.025,57942.0
88.03,88.075,87.435,87.495,214258.0
87.685,88.475,87.36,88.47,138835.0
88.475,88.545,87.77,88.12,335408.0
88.13,88.34,87.55,87.83,102337.0
87.84,88.005,87.645,87.91,46884.0
87.94,88.12,87.82,88.01,53500.0
88.025,88.295,88.025,88.285,43494.0
88.29,88.615,88.11,88.12,187685.0
88.155,88.215,87.46,87.755,51880.0
87.78,87.88,87.16,87.63,55871.0
87.75,88.35,87.745,88.18,59435.0
88.03,88.26,87.905,88.225,28689.0
88.225,88.275,88.05,88.075,48799.0
88.125,88.345,87.93,88.15,45689.0
88.145,88.295,88.015,88.13,179207.0
87.105,87.26,86.375,86.68,107864.0
86.62,87.18,86.56,87.14,92555.0
87.115,87.28,87.02,87.28,54568.0
87.27,87.32,86.92,86.97,49741.0
86.96,87.26,86.94,87.26,49396.0
87.265,87.35,87.155,87.19,42905.0
87.18,87.43,87.09,87.17,246746.0
87.16,87.865,87.135,87.69,87795.0
87.69,88.1,87.64,88.095,102194.0
88.025,88.265,87.91,88.095,102836.0
88.125,88.27,88.06,88.175,67343.0
88.175,88.39,88.115,88.235,71720.0
88.225,88.245,87.63,87.685,78400.0
87.685,87.86,87.405,87.41,214125.0
87.58,88.985,87.56,88.895,91978.0
88.895,89.1,88.325,88.575,109585.0
88.515,88.795,88.34,88.34,70271.0
88.335,88.45,88.05,88.315,72194.0
88.3,88.73,88.27,88.47,78954.0
88.475,88.555,88.275,88.375,81406.0
88.375,88.675,88.205,88.255,259366.0
88.645,89.59,88.345,89.585,94740.0
89.595,89.725,89.185,89.185,171101.0
89.16,89.45,88.675,88.76,88030.0
88.805,89.08,88.78,88.975,78691.0
88.985,89.265,88.905,89.235,62603.0
89.205,89.64,89.16,89.635,98346.0
89.64,89.66,89.36,89.53,227538.0
89.735,90.01,88.715,88.72,153364.0
88.665,89.255,88.605,89.255,117518.0
89.235,89.72,89.19,89.72,111488.0
89.72,90.11,89.7,90.085,147653.0
90.09,90.22,90.045,90.18,98984.0
90.19,90.45,90.035,90.415,152977.0
90.42,90.555,90.17,90.36,269218.0
90.77,90.77,90.77,90.77,375.0
90.89,91.83,90.89,91.685,92842.0
91.67,91.725,91.33,91.725,141129.0
91.75,91.995,91.665,91.825,161417.0
91.81,91.955,91.58,91.95,78000.0
91.94,92.165,91.825,91.885,114852.0
91.88,91.93,91.79,91.835,61315.0
91.83,91.875,91.45,91.53,281674.0
91.34,91.34,91.34,91.34,100.0
90.98,91.32,90.71,90.87,211062.0
90.8,91.14,90.625,90.815,137450.0
90.76,90.845,90.335,90.61,98048.0
90.645,90.775,90.55,90.66,60351.0
90.67,90.73,90.42,90.51,71143.0
90.505,90.525,90.17,90.205,88963.0
90.225,90.46,90.125,90.23,264580.0
90.5,90.97,90.5,90.655,74989.0
90.625,91.255,90.59,91.25,153003.0
91.255,91.3,90.91,91.1,152326.0
91.1,91.19,90.91,91.025,142645.0
91.06,91.2,90.675,90.715,220611.0
90.72,90.81,90.235,90.32,103174.0
90.31,90.505,90.075,90.5,603175.0
90.865,90.895,89.82,90.495,102003.0
90.53,91.38,90.29,91.37,113911.0
91.41,91.98,91.335,91.95,109249.0
91.94,92.05,91.71,92.015,133149.0
92.005,92.04,91.74,91.9,81773.0
91.93,92.215,91.765,92.195,90565.0
92.19,92.205,91.88,92.01,349837.0
91.93,91.93,91.27,91.655,198469.0
