number,value,datetime_start,datetime_complete,duration,params_channel_multi,params_sl_multiplier,params_tp_multiplier,params_trail_multiplier,state
1431,3.3001585604916355,2026-01-06 22:38:33.593153,2026-01-06 22:38:33.686267,0 days 00:00:00.093114,2.4237412775849747,4.018526349578698,3.052673268660957,2.18992418374487,COMPLETE
1430,3.3001585604916355,2026-01-06 22:38:33.340134,2026-01-06 22:38:33.422546,0 days 00:00:00.082412,2.131177510135747,3.874053780931325,3.013943720735588,3.2856487630968534,COMPLETE
1429,3.3001585604916355,2026-01-06 22:38:33.049044,2026-01-06 22:38:33.141257,0 days 00:00:00.092213,3.8470967979349524,3.076035824898871,3.751067150050416,3.9424491734230274,COMPLETE
1428,3.3001585604916355,2026-01-06 22:38:32.785341,2026-01-06 22:38:32.865697,0 days 00:00:00.080356,2.031429725895899,3.096243959877403,5.227120954741421,2.010954739948448,COMPLETE
1427,3.3001585604916355,2026-01-06 22:38:32.525996,2026-01-06 22:38:32.587167,0 days 00:00:00.061171,3.647616160295014,2.145383616524527,5.363457180728523,1.620582652557769,COMPLETE
1426,3.3001585604916355,2026-01-06 22:38:32.339943,2026-01-06 22:38:32.400748,0 days 00:00:00.060805,2.7308959494995513,2.589061999117114,3.9202262154410774,1.8282333838367266,COMPLETE
1425,3.3001585604916355,2026-01-06 22:38:32.121331,2026-01-06 22:38:32.183194,0 days 00:00:00.061863,3.5700143128435475,2.3839475588090995,3.666105289931942,2.196188296837929,COMPLETE
1424,3.3001585604916355,2026-01-06 22:38:31.918739,2026-01-06 22:38:31.987826,0 days 00:00:00.069087,3.653588685400312,2.08885169015353,5.458579464820296,3.980342122936848,COMPLETE
1455,3.3001585604916355,2026-01-06 22:38:39.081768,2026-01-06 22:38:39.141891,0 days 00:00:00.060123,3.1066479601752133,2.8047298529273204,4.634633481716807,1.5747399543221483,COMPLETE
1454,3.3001585604916355,2026-01-06 22:38:38.900957,2026-01-06 22:38:38.962646,0 days 00:00:00.061689,3.6331882031093556,2.583825304715983,4.759123384228269,2.3202129853829376,COMPLETE
1453,3.3001585604916355,2026-01-06 22:38:38.728019,2026-01-06 22:38:38.784925,0 days 00:00:00.056906,3.2314732833338775,2.069029982852686,3.093949848116237,2.271597087027615,COMPLETE
1452,3.3001585604916355,2026-01-06 22:38:38.534493,2026-01-06 22:38:38.594890,0 days 00:00:00.060397,3.7681694891165964,3.3744581407018748,5.3812190414357985,1.5002428742496434,COMPLETE
1451,3.3001585604916355,2026-01-06 22:38:38.343260,2026-01-06 22:38:38.406643,0 days 00:00:00.063383,2.707613761906313,3.6985793712055104,3.9890442571508395,1.965862888870836,COMPLETE
1450,3.3001585604916355,2026-01-06 22:38:38.063826,2026-01-06 22:38:38.139957,0 days 00:00:00.076131,3.9791039503639096,3.36179854884415,5.690705689158458,2.907144053758266,COMPLETE
1449,3.3001585604916355,2026-01-06 22:38:37.865282,2026-01-06 22:38:37.931368,0 days 00:00:00.066086,3.290809962141339,3.6477468638072694,5.396224325974229,1.5527557458079013,COMPLETE
1448,3.3001585604916355,2026-01-06 22:38:37.663950,2026-01-06 22:38:37.724120,0 days 00:00:00.060170,3.039138869155557,3.3277600168038224,5.1678675425617415,2.158647160270321,COMPLETE
1447,3.3001585604916355,2026-01-06 22:38:37.484043,2026-01-06 22:38:37.542076,0 days 00:00:00.058033,2.5873570270672417,2.509190295437529,4.59339445560259,3.7036680982749712,COMPLETE
1446,3.3001585604916355,2026-01-06 22:38:37.307839,2026-01-06 22:38:37.367310,0 days 00:00:00.059471,2.561568246789064,3.0795645307307113,4.014968473049109,2.333376596144533,COMPLETE
1445,3.3001585604916355,2026-01-06 22:38:37.041517,2026-01-06 22:38:37.121513,0 days 00:00:00.079996,2.877061565501595,2.382909356698647,3.8645186774794476,1.5216070561073456,COMPLETE
1444,3.3001585604916355,2026-01-06 22:38:36.787312,2026-01-06 22:38:36.877991,0 days 00:00:00.090679,2.8985530159926003,2.715657740443887,5.312494099545552,2.0830443048483738,COMPLETE
1443,3.3001585604916355,2026-01-06 22:38:36.602163,2026-01-06 22:38:36.669363,0 days 00:00:00.067200,2.4647386713590382,2.890673847284044,5.983016615744688,3.4286970495642395,COMPLETE
1442,3.3001585604916355,2026-01-06 22:38:36.399063,2026-01-06 22:38:36.479907,0 days 00:00:00.080844,3.2990614663012923,3.0468894818821957,3.127780393111355,3.2741987391432605,COMPLETE
1441,3.3001585604916355,2026-01-06 22:38:36.179209,2026-01-06 22:38:36.260261,0 days 00:00:00.081052,2.8318605916725925,2.4959515724306844,3.0042291400479706,3.3096467831451477,COMPLETE
1440,3.3001585604916355,2026-01-06 22:38:35.927534,2026-01-06 22:38:36.001333,0 days 00:00:00.073799,2.701043942624254,3.054102927580538,4.111726890044832,3.7480277868815906,COMPLETE
1471,3.3001585604916355,2026-01-06 22:38:42.200869,2026-01-06 22:38:42.316666,0 days 00:00:00.115797,3.962633639785677,3.79704077326945,5.634517267324154,2.0299254911373836,COMPLETE
1470,3.3001585604916355,2026-01-06 22:38:42.002440,2026-01-06 22:38:42.061279,0 days 00:00:00.058839,3.599272209006337,2.697276867474036,4.2842202336989725,1.7840771386577814,COMPLETE
1469,3.3001585604916355,2026-01-06 22:38:41.825069,2026-01-06 22:38:41.884343,0 days 00:00:00.059274,3.59158887909879,2.287762451618369,5.615736467694107,3.302295579431501,COMPLETE
1468,3.3001585604916355,2026-01-06 22:38:41.646886,2026-01-06 22:38:41.705377,0 days 00:00:00.058491,3.2527526998928016,2.2355617965307006,4.679448694944942,1.804467846386288,COMPLETE
1467,3.3001585604916355,2026-01-06 22:38:41.448375,2026-01-06 22:38:41.523102,0 days 00:00:00.074727,3.7715078729890275,2.8289395097171246,4.269589655250927,3.455945806303146,COMPLETE
1466,3.3001585604916355,2026-01-06 22:38:41.251575,2026-01-06 22:38:41.320407,0 days 00:00:00.068832,2.0264903890713892,2.1460456780107946,4.070691993814937,1.577289614909037,COMPLETE
1465,3.3001585604916355,2026-01-06 22:38:41.044531,2026-01-06 22:38:41.107507,0 days 00:00:00.062976,2.442330915599733,4.452122006873229,3.435329349740343,1.9339871813712204,COMPLETE
1464,3.3001585604916355,2026-01-06 22:38:40.869809,2026-01-06 22:38:40.929715,0 days 00:00:00.059906,3.515001357033819,3.903675386918481,5.0916435534875255,1.5947964273706794,COMPLETE
1463,3.3001585604916355,2026-01-06 22:38:40.674628,2026-01-06 22:38:40.742996,0 days 00:00:00.068368,2.6927961499193316,3.6042813025564056,5.676681940769103,1.871227453426685,COMPLETE
1462,3.3001585604916355,2026-01-06 22:38:40.488557,2026-01-06 22:38:40.547977,0 days 00:00:00.059420,3.573901320382175,3.5162137464414824,5.9866066821918755,2.3209872714605946,COMPLETE
1461,3.3001585604916355,2026-01-06 22:38:40.309320,2026-01-06 22:38:40.367495,0 days 00:00:00.058175,3.712816343013995,3.0695094220062695,5.2095944194551445,1.889362868888234,COMPLETE
1460,3.3001585604916355,2026-01-06 22:38:40.087921,2026-01-06 22:38:40.160960,0 days 00:00:00.073039,3.646911681616232,2.687129841344038,3.5174774905022206,1.6778434218385059,COMPLETE
1459,3.3001585604916355,2026-01-06 22:38:39.901916,2026-01-06 22:38:39.962986,0 days 00:00:00.061070,2.551449303859734,3.3217682900756107,3.7904751518561666,2.768471489337945,COMPLETE
1458,3.3001585604916355,2026-01-06 22:38:39.655884,2026-01-06 22:38:39.753918,0 days 00:00:00.098034,2.7663013218267976,4.2807095426238515,4.652469189208648,3.675027298540756,COMPLETE
1457,3.3001585604916355,2026-01-06 22:38:39.477077,2026-01-06 22:38:39.538954,0 days 00:00:00.061877,3.9175552308674226,2.361947923184327,5.537414793987393,3.938534056128525,COMPLETE
1456,3.3001585604916355,2026-01-06 22:38:39.289663,2026-01-06 22:38:39.355717,0 days 00:00:00.066054,3.581588562167328,4.101998257257762,5.9377518067898905,2.0173376138704673,COMPLETE
1487,3.3001585604916355,2026-01-06 22:38:45.398337,2026-01-06 22:38:45.456610,0 days 00:00:00.058273,2.6610697521783266,3.6523619917398724,3.111223736540574,2.5242273781057953,COMPLETE
1486,3.3001585604916355,2026-01-06 22:38:45.203868,2026-01-06 22:38:45.269725,0 days 00:00:00.065857,3.7886474090496587,3.4986024002686196,5.012334218402196,2.063807584861054,COMPLETE
1485,3.3001585604916355,2026-01-06 22:38:45.024048,2026-01-06 22:38:45.082191,0 days 00:00:00.058143,2.119328775029903,3.642171091407702,3.5840236238587737,2.240353796741432,COMPLETE
1484,3.3001585604916355,2026-01-06 22:38:44.850702,2026-01-06 22:38:44.908022,0 days 00:00:00.057320,3.488819157515537,2.1009752461743334,3.001770777539668,2.42110867100298,COMPLETE
1483,3.3001585604916355,2026-01-06 22:38:44.671356,2026-01-06 22:38:44.729926,0 days 00:00:00.058570,3.318008369000555,3.795647703435752,5.292042931573489,2.6425639192312094,COMPLETE
1482,3.3001585604916355,2026-01-06 22:38:44.492714,2026-01-06 22:38:44.550135,0 days 00:00:00.057421,2.541597347253206,2.3275321821025314,3.7933302823392907,1.7848404648596194,COMPLETE
1481,3.3001585604916355,2026-01-06 22:38:44.320409,2026-01-06 22:38:44.378259,0 days 00:00:00.057850,2.883438661099683,2.5038322793604317,4.966842106100216,2.7292062027221613,COMPLETE
1480,3.3001585604916355,2026-01-06 22:38:44.115344,2026-01-06 22:38:44.174473,0 days 00:00:00.059129,3.50034340054511,2.3820584307164863,3.622085353975923,1.5805329796229537,COMPLETE
1479,3.3001585604916355,2026-01-06 22:38:43.937583,2026-01-06 22:38:43.997909,0 days 00:00:00.060326,3.5787286830226965,3.5117712174334184,4.425682861485997,2.2568656822810764,COMPLETE
1478,3.3001585604916355,2026-01-06 22:38:43.750802,2026-01-06 22:38:43.813070,0 days 00:00:00.062268,2.6292834615075007,2.5290208429641825,3.406116550677856,3.558457697846862,COMPLETE
1477,3.3001585604916355,2026-01-06 22:38:43.554762,2026-01-06 22:38:43.614696,0 days 00:00:00.059934,2.3117579785398505,3.9232352393244674,3.632452735040541,2.2898149550604168,COMPLETE
1476,3.3001585604916355,2026-01-06 22:38:43.310500,2026-01-06 22:38:43.392671,0 days 00:00:00.082171,3.0108361705493403,3.9359442158113245,3.5957526785396086,2.475221231357403,COMPLETE
1475,3.3001585604916355,2026-01-06 22:38:43.086633,2026-01-06 22:38:43.147280,0 days 00:00:00.060647,2.3292586595834877,2.463069556186081,5.9488575115724345,3.659127797572337,COMPLETE
1474,3.3001585604916355,2026-01-06 22:38:42.891934,2026-01-06 22:38:42.954726,0 days 00:00:00.062792,3.504811679840886,2.189726499503261,5.328354578659558,3.2869220515603104,COMPLETE
1473,3.3001585604916355,2026-01-06 22:38:42.696424,2026-01-06 22:38:42.760225,0 days 00:00:00.063801,2.2792544571542486,3.4030623093389334,3.491015588042675,3.067965925965092,COMPLETE
1472,3.3001585604916355,2026-01-06 22:38:42.519473,2026-01-06 22:38:42.578535,0 days 00:00:00.059062,3.993476441901756,3.6773800288476193,5.515035794251192,1.545387859517122,COMPLETE
1503,3.3001585604916355,2026-01-06 22:38:48.643077,2026-01-06 22:38:48.729099,0 days 00:00:00.086022,2.495084909553627,2.3191596831816823,5.9292551043088295,3.6455939557049932,COMPLETE
1502,3.3001585604916355,2026-01-06 22:38:48.422426,2026-01-06 22:38:48.486248,0 days 00:00:00.063822,3.88881877565265,4.140494212907565,5.875598400831753,2.5426190899777987,COMPLETE
1501,3.3001585604916355,2026-01-06 22:38:48.219140,2026-01-06 22:38:48.294572,0 days 00:00:00.075432,3.661899113831663,2.0040811998386436,3.966271590592509,1.5256134444465854,COMPLETE
1500,3.3001585604916355,2026-01-06 22:38:48.013380,2026-01-06 22:38:48.085241,0 days 00:00:00.071861,2.8214576927523356,2.867678668526956,3.0763500379686444,3.418565239175276,COMPLETE
1499,3.3001585604916355,2026-01-06 22:38:47.812546,2026-01-06 22:38:47.880513,0 days 00:00:00.067967,2.8959310340586226,3.3317167259103018,4.368554131950162,2.014293226172463,COMPLETE
1498,3.3001585604916355,2026-01-06 22:38:47.603572,2026-01-06 22:38:47.669473,0 days 00:00:00.065901,3.635715982710616,2.0608732013376825,3.423761820836498,1.9174102878977162,COMPLETE
1497,3.3001585604916355,2026-01-06 22:38:47.411394,2026-01-06 22:38:47.472363,0 days 00:00:00.060969,2.60466165190123,4.114792576319812,4.501081775834233,1.8960701396362318,COMPLETE
1496,3.3001585604916355,2026-01-06 22:38:47.205605,2026-01-06 22:38:47.277426,0 days 00:00:00.071821,3.393987950936705,3.55375245695646,3.799628109774642,3.59479538262701,COMPLETE
1495,3.3001585604916355,2026-01-06 22:38:47.017951,2026-01-06 22:38:47.082412,0 days 00:00:00.064461,3.6413664852144816,4.054154176243074,5.651938311619335,1.765011141237828,COMPLETE
1494,3.3001585604916355,2026-01-06 22:38:46.753898,2026-01-06 22:38:46.833318,0 days 00:00:00.079420,3.4960969810153046,4.410796640177858,3.0855887649343168,2.321666062099076,COMPLETE
1493,3.3001585604916355,2026-01-06 22:38:46.527514,2026-01-06 22:38:46.587057,0 days 00:00:00.059543,3.6787107308185436,3.508410232288022,3.5036889925845447,3.380408940770977,COMPLETE
1492,3.3001585604916355,2026-01-06 22:38:46.328262,2026-01-06 22:38:46.389100,0 days 00:00:00.060838,2.458851047185369,3.844633196464478,3.0894285520007894,1.5502247512378067,COMPLETE
1491,3.3001585604916355,2026-01-06 22:38:46.128037,2026-01-06 22:38:46.188081,0 days 00:00:00.060044,3.947798077995128,3.7380003583474246,4.639838610097701,1.5942956826463324,COMPLETE
1490,3.3001585604916355,2026-01-06 22:38:45.951888,2026-01-06 22:38:46.011482,0 days 00:00:00.059594,3.782140921195689,2.998148219956544,5.714417466531418,1.5255240890241197,COMPLETE
1489,3.3001585604916355,2026-01-06 22:38:45.753813,2026-01-06 22:38:45.820911,0 days 00:00:00.067098,3.7233116408855493,3.218139582661712,5.959940323685974,1.9008119815592706,COMPLETE
1488,3.3001585604916355,2026-01-06 22:38:45.572484,2026-01-06 22:38:45.633172,0 days 00:00:00.060688,2.342333273056479,3.9342050099098764,3.5565088566543688,2.0916259888964137,COMPLETE
1519,3.3001585604916355,2026-01-06 22:38:51.858068,2026-01-06 22:38:51.928713,0 days 00:00:00.070645,2.147628385808459,4.349288871308156,3.53168385571648,1.994636473414608,COMPLETE
1518,3.3001585604916355,2026-01-06 22:38:51.666907,2026-01-06 22:38:51.728872,0 days 00:00:00.061965,3.135115078202684,3.007447711105873,5.530333314968371,2.3062284047751715,COMPLETE
1517,3.3001585604916355,2026-01-06 22:38:51.412090,2026-01-06 22:38:51.507241,0 days 00:00:00.095151,3.6814588069885184,3.866327412216048,4.834310237110416,2.1015339889509623,COMPLETE
1516,3.3001585604916355,2026-01-06 22:38:51.117402,2026-01-06 22:38:51.177970,0 days 00:00:00.060568,3.9379646870846545,4.190476269434081,4.76952891284361,2.79316111256293,COMPLETE
1515,3.3001585604916355,2026-01-06 22:38:50.928868,2026-01-06 22:38:50.998632,0 days 00:00:00.069764,3.961470037064396,3.889574572428593,5.221348146952145,1.52291187716351,COMPLETE
1514,3.3001585604916355,2026-01-06 22:38:50.755263,2026-01-06 22:38:50.812101,0 days 00:00:00.056838,3.276766260927779,3.5994861204855098,5.898029670454812,1.9550673309606719,COMPLETE
1513,3.3001585604916355,2026-01-06 22:38:50.566388,2026-01-06 22:38:50.628976,0 days 00:00:00.062588,3.9513196701437,2.175440387631863,5.910993085713136,3.521949913677756,COMPLETE
1512,3.3001585604916355,2026-01-06 22:38:50.378952,2026-01-06 22:38:50.447256,0 days 00:00:00.068304,2.0382546775647277,2.126219856572904,5.959383563114423,3.7876148327355352,COMPLETE
1511,3.3001585604916355,2026-01-06 22:38:50.145234,2026-01-06 22:38:50.221522,0 days 00:00:00.076288,3.898117715368745,2.134554223968836,4.984533190924448,1.534080801983287,COMPLETE
1510,3.3001585604916355,2026-01-06 22:38:49.968948,2026-01-06 22:38:50.027681,0 days 00:00:00.058733,3.9076994843288073,2.4112170708096365,3.757152527359284,2.1665725219980843,COMPLETE
1509,3.3001585604916355,2026-01-06 22:38:49.783295,2026-01-06 22:38:49.847439,0 days 00:00:00.064144,2.962193505922912,2.814808303514625,4.0707687661314145,3.4081583726468176,COMPLETE
1508,3.3001585604916355,2026-01-06 22:38:49.593308,2026-01-06 22:38:49.659683,0 days 00:00:00.066375,2.7025746995075552,3.1191375014113745,4.770262758051007,3.0023944122487825,COMPLETE
1507,3.3001585604916355,2026-01-06 22:38:49.410437,2026-01-06 22:38:49.469406,0 days 00:00:00.058969,3.355453957767684,2.0615369806863852,5.3314383633153755,3.27408666345343,COMPLETE
1506,3.3001585604916355,2026-01-06 22:38:49.201461,2026-01-06 22:38:49.273765,0 days 00:00:00.072304,3.852837493998345,3.9413158896399616,5.09095611893752,3.1388926226194407,COMPLETE
1505,3.3001585604916355,2026-01-06 22:38:49.024940,2026-01-06 22:38:49.083293,0 days 00:00:00.058353,3.3350818519909606,2.820292512258321,3.3741460463490713,1.9481431942678729,COMPLETE
1504,3.3001585604916355,2026-01-06 22:38:48.847678,2026-01-06 22:38:48.909722,0 days 00:00:00.062044,2.0146074855247633,2.6393988722603896,4.444320682257458,3.388951985206541,COMPLETE
1535,3.3001585604916355,2026-01-06 22:38:55.306877,2026-01-06 22:38:55.367076,0 days 00:00:00.060199,3.27723850387439,2.6587363718281067,4.459493568545246,2.14649017588025,COMPLETE
1534,3.3001585604916355,2026-01-06 22:38:55.108887,2026-01-06 22:38:55.168538,0 days 00:00:00.059651,2.6294924828197352,4.0130419220575035,5.952123077917774,3.2957757394920426,COMPLETE
1533,3.3001585604916355,2026-01-06 22:38:54.829552,2026-01-06 22:38:54.892704,0 days 00:00:00.063152,3.920117965569973,2.0198662347181604,3.4814971022369776,2.2854597490650304,COMPLETE
1532,3.3001585604916355,2026-01-06 22:38:54.612140,2026-01-06 22:38:54.704710,0 days 00:00:00.092570,3.2373647929103555,2.9778738576032064,4.494054493223399,2.5619422171799076,COMPLETE
1531,3.3001585604916355,2026-01-06 22:38:54.414118,2026-01-06 22:38:54.482078,0 days 00:00:00.067960,2.74398694639221,4.359779720751971,3.012839094992391,1.839950390827387,COMPLETE
1530,3.3001585604916355,2026-01-06 22:38:54.234971,2026-01-06 22:38:54.300438,0 days 00:00:00.065467,3.4742822424437487,4.487992406424189,4.78011197336665,3.9716174521129517,COMPLETE
1529,3.3001585604916355,2026-01-06 22:38:54.051201,2026-01-06 22:38:54.109174,0 days 00:00:00.057973,3.513161274405275,2.3995299104570424,4.254722725452816,1.5513359908757864,COMPLETE
1528,3.3001585604916355,2026-01-06 22:38:53.657217,2026-01-06 22:38:53.765732,0 days 00:00:00.108515,3.9497623596039015,2.295687721694316,3.9146433320717975,1.7863855122806978,COMPLETE
1527,3.3001585604916355,2026-01-06 22:38:53.420088,2026-01-06 22:38:53.538528,0 days 00:00:00.118440,2.3920545275194462,2.014728665217735,3.49730002270924,1.8585747470328218,COMPLETE
1526,3.3001585604916355,2026-01-06 22:38:53.190814,2026-01-06 22:38:53.263917,0 days 00:00:00.073103,2.6183400548739675,3.8429351919124812,3.4410644793100973,1.9886672121435338,COMPLETE
1525,3.3001585604916355,2026-01-06 22:38:53.017299,2026-01-06 22:38:53.076373,0 days 00:00:00.059074,3.870626463635346,2.3834136199565146,4.696464865917332,2.0152962723485044,COMPLETE
1524,3.3001585604916355,2026-01-06 22:38:52.841654,2026-01-06 22:38:52.902756,0 days 00:00:00.061102,3.1766621970549185,2.471875193188307,5.106734230676827,2.141544684603642,COMPLETE
1523,3.3001585604916355,2026-01-06 22:38:52.666017,2026-01-06 22:38:52.726892,0 days 00:00:00.060875,2.442937884753506,2.4484682456556963,5.97673996122454,3.18938545850208,COMPLETE
1522,3.3001585604916355,2026-01-06 22:38:52.482828,2026-01-06 22:38:52.547384,0 days 00:00:00.064556,3.518076642714636,2.713074394761326,4.626519845694171,1.9613962442627872,COMPLETE
1521,3.3001585604916355,2026-01-06 22:38:52.306952,2026-01-06 22:38:52.364647,0 days 00:00:00.057695,3.3896731792387627,2.0366161025920886,5.979774764211272,3.732069147847883,COMPLETE
1520,3.3001585604916355,2026-01-06 22:38:52.080732,2026-01-06 22:38:52.144348,0 days 00:00:00.063616,2.7895534021198265,3.9235879706750114,4.40128103783545,1.5012057960412135,COMPLETE
1551,3.3001585604916355,2026-01-06 22:38:58.800967,2026-01-06 22:38:58.868893,0 days 00:00:00.067926,3.1913681907091394,2.5215405092194154,3.286162304647676,3.2710355024048536,COMPLETE
1550,3.3001585604916355,2026-01-06 22:38:58.616236,2026-01-06 22:38:58.680971,0 days 00:00:00.064735,3.6880656769501394,2.003495755215496,5.36510352243735,3.170713016830971,COMPLETE
1549,3.3001585604916355,2026-01-06 22:38:58.401696,2026-01-06 22:38:58.459451,0 days 00:00:00.057755,3.7107826503785546,2.3331469363361705,3.568335336001448,1.6834788968153747,COMPLETE
1548,3.3001585604916355,2026-01-06 22:38:58.187987,2026-01-06 22:38:58.286374,0 days 00:00:00.098387,2.972683112560788,3.8694035563657914,3.0136183130983545,1.527841383195045,COMPLETE
1547,3.3001585604916355,2026-01-06 22:38:57.961719,2026-01-06 22:38:58.022400,0 days 00:00:00.060681,3.4666401403739897,2.0525786793596006,3.520051230251633,2.5913882513224094,COMPLETE
1546,3.3001585604916355,2026-01-06 22:38:57.789136,2026-01-06 22:38:57.848006,0 days 00:00:00.058870,2.3434072601053257,3.5273020819994283,5.3319023128066565,2.8319255896241025,COMPLETE
1545,3.3001585604916355,2026-01-06 22:38:57.605834,2026-01-06 22:38:57.666676,0 days 00:00:00.060842,2.33762587968511,3.881922572382292,4.357787861107141,1.5737186914160222,COMPLETE
1544,3.3001585604916355,2026-01-06 22:38:57.279072,2026-01-06 22:38:57.439133,0 days 00:00:00.160061,3.4330311963103206,2.8173238429800294,3.49654193606148,1.5590647016834227,COMPLETE
1543,3.3001585604916355,2026-01-06 22:38:57.068097,2026-01-06 22:38:57.136038,0 days 00:00:00.067941,2.1617205158510453,4.272646960566089,3.5905830827896335,2.6133673687270074,COMPLETE
1542,3.3001585604916355,2026-01-06 22:38:56.774982,2026-01-06 22:38:56.840677,0 days 00:00:00.065695,2.3056350242730126,2.5808457107925706,3.792772726956993,2.503471345856473,COMPLETE
1541,3.3001585604916355,2026-01-06 22:38:56.596761,2026-01-06 22:38:56.655520,0 days 00:00:00.058759,3.9727183065927636,3.632866769748805,3.022437786290125,3.8556392668281028,COMPLETE
1540,3.3001585604916355,2026-01-06 22:38:56.402006,2026-01-06 22:38:56.470825,0 days 00:00:00.068819,2.6264669093339763,3.9129146901053082,3.037389444615469,1.846422017356023,COMPLETE
1539,3.3001585604916355,2026-01-06 22:38:56.100730,2026-01-06 22:38:56.207387,0 days 00:00:00.106657,3.959892096458102,3.3991683762741096,3.767655803109228,2.0883877036269567,COMPLETE
1538,3.3001585604916355,2026-01-06 22:38:55.910391,2026-01-06 22:38:55.974110,0 days 00:00:00.063719,2.5901879227137377,4.485397679637243,3.576240041893354,1.5462731447414155,COMPLETE
1537,3.3001585604916355,2026-01-06 22:38:55.682955,2026-01-06 22:38:55.780721,0 days 00:00:00.097766,2.658622753521882,2.385873684088634,4.964887316549534,2.462449921418406,COMPLETE
1536,3.3001585604916355,2026-01-06 22:38:55.493304,2026-01-06 22:38:55.557226,0 days 00:00:00.063922,2.5833903477788973,2.361749184154035,3.1320878744493545,1.609988186385086,COMPLETE
1567,3.3001585604916355,2026-01-06 22:39:02.219421,2026-01-06 22:39:02.289178,0 days 00:00:00.069757,3.7831847888232804,3.9749888291846567,3.1520587466625734,3.0138561202113925,COMPLETE
1566,3.3001585604916355,2026-01-06 22:39:02.040004,2026-01-06 22:39:02.103079,0 days 00:00:00.063075,2.6252209097136117,3.0348364200628146,3.42386481736639,2.0814421997206853,COMPLETE
1565,3.3001585604916355,2026-01-06 22:39:01.854162,2026-01-06 22:39:01.921546,0 days 00:00:00.067384,3.9569570022072655,3.522983939832862,5.135743658298723,1.8415017018738784,COMPLETE
1564,3.3001585604916355,2026-01-06 22:39:01.679603,2026-01-06 22:39:01.738425,0 days 00:00:00.058822,3.7920666266439116,2.5539409420560775,3.355093666578161,1.9642932837684883,COMPLETE
1563,3.3001585604916355,2026-01-06 22:39:01.378339,2026-01-06 22:39:01.479782,0 days 00:00:00.101443,3.9277447608052825,4.406002943419144,5.895616532935057,3.0827026076535433,COMPLETE
1562,3.3001585604916355,2026-01-06 22:39:01.025969,2026-01-06 22:39:01.112828,0 days 00:00:00.086859,2.992005547199848,2.028918056630108,5.56777099296682,3.3485740915824413,COMPLETE
1561,3.3001585604916355,2026-01-06 22:39:00.779964,2026-01-06 22:39:00.863930,0 days 00:00:00.083966,3.327483489612598,3.1978343444383492,5.16323069547554,2.2470774794117747,COMPLETE
1560,3.3001585604916355,2026-01-06 22:39:00.540180,2026-01-06 22:39:00.607939,0 days 00:00:00.067759,2.109479304657505,2.795862780799331,3.074304679671198,1.635258492548334,COMPLETE
1559,3.3001585604916355,2026-01-06 22:39:00.363138,2026-01-06 22:39:00.426773,0 days 00:00:00.063635,2.2856902394100285,3.194679961494292,3.8074119090094634,3.430305400977895,COMPLETE
1558,3.3001585604916355,2026-01-06 22:39:00.167055,2026-01-06 22:39:00.224889,0 days 00:00:00.057834,2.5164694936768193,2.055542569845394,5.970640779504602,3.0628151031181714,COMPLETE
1557,3.3001585604916355,2026-01-06 22:38:59.976263,2026-01-06 22:39:00.045459,0 days 00:00:00.069196,2.2801953893126274,4.4843668517829425,3.067355463620809,1.7330638053684484,COMPLETE
1556,3.3001585604916355,2026-01-06 22:38:59.800185,2026-01-06 22:38:59.864535,0 days 00:00:00.064350,2.2490925290650208,3.273106097699534,3.0142717167481856,3.1926369675784154,COMPLETE
1555,3.3001585604916355,2026-01-06 22:38:59.582261,2026-01-06 22:38:59.640938,0 days 00:00:00.058677,2.660772794607715,3.27420887641216,4.165621238805478,3.233363750168806,COMPLETE
1554,3.3001585604916355,2026-01-06 22:38:59.399520,2026-01-06 22:38:59.463103,0 days 00:00:00.063583,3.4331620923827337,3.9790732719804303,5.1784225531031405,1.8997898657099757,COMPLETE
1553,3.3001585604916355,2026-01-06 22:38:59.203278,2026-01-06 22:38:59.271333,0 days 00:00:00.068055,3.9093726100889286,2.808519441029338,4.7381069795955835,1.7663661548252,COMPLETE
1552,3.3001585604916355,2026-01-06 22:38:58.982826,2026-01-06 22:38:59.051076,0 days 00:00:00.068250,2.825808452959044,2.76804596757058,3.7685707092189293,2.9750459292235427,COMPLETE
1583,3.3001585604916355,2026-01-06 22:39:05.206074,2026-01-06 22:39:05.271773,0 days 00:00:00.065699,2.523761075692672,2.9305562896311588,4.214695371872255,3.5083481492344157,COMPLETE
1582,3.3001585604916355,2026-01-06 22:39:05.012930,2026-01-06 22:39:05.082455,0 days 00:00:00.069525,3.723158689460616,2.460386119980843,4.137336516687843,2.0332440756760013,COMPLETE
1581,3.3001585604916355,2026-01-06 22:39:04.838639,2026-01-06 22:39:04.899474,0 days 00:00:00.060835,2.0009718952668556,2.716520927513073,5.970036319904747,3.507832332377442,COMPLETE
1580,3.3001585604916355,2026-01-06 22:39:04.668131,2026-01-06 22:39:04.728144,0 days 00:00:00.060013,3.2040067504354104,2.3602949588383635,4.587121983762376,3.193612824639194,COMPLETE
1579,3.3001585604916355,2026-01-06 22:39:04.482581,2026-01-06 22:39:04.549353,0 days 00:00:00.066772,3.2825117245472253,3.077148746019865,3.8743207511783635,3.00133429068796,COMPLETE
1578,3.3001585604916355,2026-01-06 22:39:04.268175,2026-01-06 22:39:04.348847,0 days 00:00:00.080672,2.974747521101933,3.1924137331125917,3.312595875067271,3.502715340066935,COMPLETE
