number,value,datetime_start,datetime_complete,duration,params_atr_period,params_channel_length,state
1222,3.0362608120135834,2026-01-07 04:06:39.536845,2026-01-07 04:06:39.589725,0 days 00:00:00.052880,46,30,COMPLETE
1225,3.0362608120135834,2026-01-07 04:06:40.138944,2026-01-07 04:06:40.184195,0 days 00:00:00.045251,50,36,COMPLETE
1226,3.0362608120135834,2026-01-07 04:06:40.300950,2026-01-07 04:06:40.349742,0 days 00:00:00.048792,38,36,COMPLETE
3281,3.0362608120135834,2026-01-07 04:13:20.519734,2026-01-07 04:13:20.568363,0 days 00:00:00.048629,39,37,COMPLETE
2037,3.0362608120135834,2026-01-07 04:09:14.360329,2026-01-07 04:09:14.407816,0 days 00:00:00.047487,46,37,COMPLETE
2040,3.0362608120135834,2026-01-07 04:09:15.157676,2026-01-07 04:09:15.210610,0 days 00:00:00.052934,50,30,COMPLETE
2044,3.0362608120135834,2026-01-07 04:09:15.879272,2026-01-07 04:09:15.933818,0 days 00:00:00.054546,43,30,COMPLETE
2047,3.0362608120135834,2026-01-07 04:09:16.525590,2026-01-07 04:09:16.576213,0 days 00:00:00.050623,40,30,COMPLETE
2018,3.0362608120135834,2026-01-07 04:09:10.384046,2026-01-07 04:09:10.441525,0 days 00:00:00.057479,38,30,COMPLETE
2019,3.0362608120135834,2026-01-07 04:09:10.572777,2026-01-07 04:09:10.621669,0 days 00:00:00.048892,45,30,COMPLETE
2027,3.0362608120135834,2026-01-07 04:09:12.202624,2026-01-07 04:09:12.251181,0 days 00:00:00.048557,47,30,COMPLETE
2029,3.0362608120135834,2026-01-07 04:09:12.655431,2026-01-07 04:09:12.756560,0 days 00:00:00.101129,37,37,COMPLETE
2031,3.0362608120135834,2026-01-07 04:09:13.095241,2026-01-07 04:09:13.144976,0 days 00:00:00.049735,17,32,COMPLETE
2740,3.0362608120135834,2026-01-07 04:11:32.774563,2026-01-07 04:11:32.826886,0 days 00:00:00.052323,39,37,COMPLETE
2741,3.0362608120135834,2026-01-07 04:11:32.967039,2026-01-07 04:11:33.037345,0 days 00:00:00.070306,43,37,COMPLETE
384,3.0362608120135834,2026-01-07 04:04:08.136508,2026-01-07 04:04:08.179145,0 days 00:00:00.042637,47,32,COMPLETE
389,3.0362608120135834,2026-01-07 04:04:08.925768,2026-01-07 04:04:08.968567,0 days 00:00:00.042799,33,33,COMPLETE
394,3.0362608120135834,2026-01-07 04:04:09.831248,2026-01-07 04:04:09.877643,0 days 00:00:00.046395,50,32,COMPLETE
395,3.0362608120135834,2026-01-07 04:04:10.016797,2026-01-07 04:04:10.073761,0 days 00:00:00.056964,42,31,COMPLETE
3744,3.0362608120135834,2026-01-07 04:14:55.677086,2026-01-07 04:14:55.731625,0 days 00:00:00.054539,36,36,COMPLETE
3745,3.0362608120135834,2026-01-07 04:14:55.861440,2026-01-07 04:14:55.913693,0 days 00:00:00.052253,44,36,COMPLETE
3747,3.0362608120135834,2026-01-07 04:14:56.309424,2026-01-07 04:14:56.372889,0 days 00:00:00.063465,40,36,COMPLETE
3749,3.0362608120135834,2026-01-07 04:14:56.697006,2026-01-07 04:14:56.753424,0 days 00:00:00.056418,33,37,COMPLETE
3752,3.0362608120135834,2026-01-07 04:14:57.310922,2026-01-07 04:14:57.367372,0 days 00:00:00.056450,43,30,COMPLETE
3274,3.0362608120135834,2026-01-07 04:13:19.174665,2026-01-07 04:13:19.225579,0 days 00:00:00.050914,37,30,COMPLETE
3277,3.0362608120135834,2026-01-07 04:13:19.706839,2026-01-07 04:13:19.760196,0 days 00:00:00.053357,43,35,COMPLETE
3250,3.0362608120135834,2026-01-07 04:13:14.335188,2026-01-07 04:13:14.386709,0 days 00:00:00.051521,47,36,COMPLETE
3252,3.0362608120135834,2026-01-07 04:13:14.812591,2026-01-07 04:13:14.913856,0 days 00:00:00.101265,47,30,COMPLETE
3255,3.0362608120135834,2026-01-07 04:13:15.541688,2026-01-07 04:13:15.591260,0 days 00:00:00.049572,34,30,COMPLETE
3257,3.0362608120135834,2026-01-07 04:13:15.897025,2026-01-07 04:13:15.950858,0 days 00:00:00.053833,44,30,COMPLETE
3261,3.0362608120135834,2026-01-07 04:13:16.705978,2026-01-07 04:13:16.756920,0 days 00:00:00.050942,39,37,COMPLETE
3263,3.0362608120135834,2026-01-07 04:13:17.074890,2026-01-07 04:13:17.139625,0 days 00:00:00.064735,41,30,COMPLETE
1252,3.0362608120135834,2026-01-07 04:06:44.915682,2026-01-07 04:06:44.959556,0 days 00:00:00.043874,50,31,COMPLETE
1257,3.0362608120135834,2026-01-07 04:06:45.754719,2026-01-07 04:06:45.800444,0 days 00:00:00.045725,38,30,COMPLETE
3271,3.0362608120135834,2026-01-07 04:13:18.581537,2026-01-07 04:13:18.637380,0 days 00:00:00.055843,47,37,COMPLETE
2748,3.0362608120135834,2026-01-07 04:11:34.251127,2026-01-07 04:11:34.302587,0 days 00:00:00.051460,50,35,COMPLETE
2749,3.0362608120135834,2026-01-07 04:11:34.421807,2026-01-07 04:11:34.474764,0 days 00:00:00.052957,43,36,COMPLETE
2750,3.0362608120135834,2026-01-07 04:11:34.590671,2026-01-07 04:11:34.644037,0 days 00:00:00.053366,40,36,COMPLETE
2751,3.0362608120135834,2026-01-07 04:11:34.758357,2026-01-07 04:11:34.808448,0 days 00:00:00.050091,36,37,COMPLETE
2006,3.0362608120135834,2026-01-07 04:09:08.171300,2026-01-07 04:09:08.230616,0 days 00:00:00.059316,40,30,COMPLETE
2007,3.0362608120135834,2026-01-07 04:09:08.372869,2026-01-07 04:09:08.423546,0 days 00:00:00.050677,47,37,COMPLETE
2009,3.0362608120135834,2026-01-07 04:09:08.738513,2026-01-07 04:09:08.794931,0 days 00:00:00.056418,31,31,COMPLETE
2757,3.0362608120135834,2026-01-07 04:11:35.925638,2026-01-07 04:11:35.987095,0 days 00:00:00.061457,47,30,COMPLETE
2762,3.0362608120135834,2026-01-07 04:11:36.858930,2026-01-07 04:11:36.908914,0 days 00:00:00.049984,46,30,COMPLETE
2765,3.0362608120135834,2026-01-07 04:11:37.456639,2026-01-07 04:11:37.512926,0 days 00:00:00.056287,42,36,COMPLETE
144,3.0362608120135834,2026-01-07 04:03:27.193560,2026-01-07 04:03:27.259023,0 days 00:00:00.065463,44,30,COMPLETE
145,3.0362608120135834,2026-01-07 04:03:27.428301,2026-01-07 04:03:27.474124,0 days 00:00:00.045823,50,31,COMPLETE
3232,3.0362608120135834,2026-01-07 04:13:10.900552,2026-01-07 04:13:10.951221,0 days 00:00:00.050669,47,37,COMPLETE
3233,3.0362608120135834,2026-01-07 04:13:11.106028,2026-01-07 04:13:11.164236,0 days 00:00:00.058208,41,30,COMPLETE
3234,3.0362608120135834,2026-01-07 04:13:11.284457,2026-01-07 04:13:11.333598,0 days 00:00:00.049141,46,30,COMPLETE
3243,3.0362608120135834,2026-01-07 04:13:13.006121,2026-01-07 04:13:13.069404,0 days 00:00:00.063283,43,37,COMPLETE
3245,3.0362608120135834,2026-01-07 04:13:13.403545,2026-01-07 04:13:13.453243,0 days 00:00:00.049698,34,37,COMPLETE
3247,3.0362608120135834,2026-01-07 04:13:13.755287,2026-01-07 04:13:13.815772,0 days 00:00:00.060485,36,37,COMPLETE
1265,3.0362608120135834,2026-01-07 04:06:47.189111,2026-01-07 04:06:47.238187,0 days 00:00:00.049076,46,30,COMPLETE
1268,3.0362608120135834,2026-01-07 04:06:47.728360,2026-01-07 04:06:47.774317,0 days 00:00:00.045957,50,30,COMPLETE
1271,3.0362608120135834,2026-01-07 04:06:48.210007,2026-01-07 04:06:48.253567,0 days 00:00:00.043560,39,36,COMPLETE
1273,3.0362608120135834,2026-01-07 04:06:48.614261,2026-01-07 04:06:48.669967,0 days 00:00:00.055706,42,30,COMPLETE
371,3.0362608120135834,2026-01-07 04:04:05.933134,2026-01-07 04:04:05.984571,0 days 00:00:00.051437,37,31,COMPLETE
372,3.0362608120135834,2026-01-07 04:04:06.093427,2026-01-07 04:04:06.138604,0 days 00:00:00.045177,45,30,COMPLETE
373,3.0362608120135834,2026-01-07 04:04:06.249672,2026-01-07 04:04:06.310436,0 days 00:00:00.060764,50,37,COMPLETE
379,3.0362608120135834,2026-01-07 04:04:07.287917,2026-01-07 04:04:07.332298,0 days 00:00:00.044381,41,31,COMPLETE
352,3.0362608120135834,2026-01-07 04:04:02.857808,2026-01-07 04:04:02.899228,0 days 00:00:00.041420,46,36,COMPLETE
353,3.0362608120135834,2026-01-07 04:04:03.005740,2026-01-07 04:04:03.051273,0 days 00:00:00.045533,50,35,COMPLETE
1282,3.0362608120135834,2026-01-07 04:06:50.140043,2026-01-07 04:06:50.189582,0 days 00:00:00.049539,46,37,COMPLETE
1284,3.0362608120135834,2026-01-07 04:06:50.465533,2026-01-07 04:06:50.510060,0 days 00:00:00.044527,34,30,COMPLETE
1286,3.0362608120135834,2026-01-07 04:06:50.840695,2026-01-07 04:06:50.899081,0 days 00:00:00.058386,41,30,COMPLETE
1288,3.0362608120135834,2026-01-07 04:06:51.190856,2026-01-07 04:06:51.235614,0 days 00:00:00.044758,47,30,COMPLETE
148,3.0362608120135834,2026-01-07 04:03:27.926214,2026-01-07 04:03:27.971156,0 days 00:00:00.044942,38,30,COMPLETE
152,3.0362608120135834,2026-01-07 04:03:28.749506,2026-01-07 04:03:28.791414,0 days 00:00:00.041908,43,30,COMPLETE
153,3.0362608120135834,2026-01-07 04:03:28.897876,2026-01-07 04:03:28.940402,0 days 00:00:00.042526,46,30,COMPLETE
157,3.0362608120135834,2026-01-07 04:03:29.534317,2026-01-07 04:03:29.575318,0 days 00:00:00.041001,36,37,COMPLETE
3893,3.0362608120135834,2026-01-07 04:15:27.540158,2026-01-07 04:15:27.598195,0 days 00:00:00.058037,37,37,COMPLETE
3894,3.0362608120135834,2026-01-07 04:15:27.731248,2026-01-07 04:15:27.787087,0 days 00:00:00.055839,32,36,COMPLETE
3895,3.0362608120135834,2026-01-07 04:15:27.923366,2026-01-07 04:15:27.981166,0 days 00:00:00.057800,42,30,COMPLETE
3896,3.0362608120135834,2026-01-07 04:15:28.110532,2026-01-07 04:15:28.164564,0 days 00:00:00.054032,47,30,COMPLETE
3898,3.0362608120135834,2026-01-07 04:15:28.547038,2026-01-07 04:15:28.600519,0 days 00:00:00.053481,46,36,COMPLETE
3901,3.0362608120135834,2026-01-07 04:15:29.114622,2026-01-07 04:15:29.170505,0 days 00:00:00.055883,40,30,COMPLETE
1985,3.0362608120135834,2026-01-07 04:09:04.245056,2026-01-07 04:09:04.296310,0 days 00:00:00.051254,50,30,COMPLETE
1987,3.0362608120135834,2026-01-07 04:09:04.593876,2026-01-07 04:09:04.646920,0 days 00:00:00.053044,40,37,COMPLETE
1989,3.0362608120135834,2026-01-07 04:09:04.955269,2026-01-07 04:09:05.003827,0 days 00:00:00.048558,43,30,COMPLETE
3225,3.0362608120135834,2026-01-07 04:13:09.529556,2026-01-07 04:13:09.589428,0 days 00:00:00.059872,47,37,COMPLETE
3227,3.0362608120135834,2026-01-07 04:13:09.914065,2026-01-07 04:13:09.964346,0 days 00:00:00.050281,39,36,COMPLETE
3228,3.0362608120135834,2026-01-07 04:13:10.132917,2026-01-07 04:13:10.188815,0 days 00:00:00.055898,50,36,COMPLETE
1299,3.0362608120135834,2026-01-07 04:06:53.238485,2026-01-07 04:06:53.285055,0 days 00:00:00.046570,38,37,COMPLETE
1301,3.0362608120135834,2026-01-07 04:06:53.567821,2026-01-07 04:06:53.661808,0 days 00:00:00.093987,46,37,COMPLETE
1306,3.0362608120135834,2026-01-07 04:06:54.654520,2026-01-07 04:06:54.712907,0 days 00:00:00.058387,37,30,COMPLETE
1307,3.0362608120135834,2026-01-07 04:06:54.822304,2026-01-07 04:06:54.868740,0 days 00:00:00.046436,43,37,COMPLETE
1308,3.0362608120135834,2026-01-07 04:06:54.979567,2026-01-07 04:06:55.026603,0 days 00:00:00.047036,50,35,COMPLETE
1281,3.0362608120135834,2026-01-07 04:06:49.968158,2026-01-07 04:06:50.019198,0 days 00:00:00.051040,33,35,COMPLETE
3755,3.0362608120135834,2026-01-07 04:14:57.882078,2026-01-07 04:14:57.936402,0 days 00:00:00.054324,47,30,COMPLETE
3757,3.0362608120135834,2026-01-07 04:14:58.308320,2026-01-07 04:14:58.366509,0 days 00:00:00.058189,50,35,COMPLETE
1338,3.0362608120135834,2026-01-07 04:07:00.537619,2026-01-07 04:07:00.653757,0 days 00:00:00.116138,28,30,COMPLETE
1340,3.0362608120135834,2026-01-07 04:07:01.037936,2026-01-07 04:07:01.086230,0 days 00:00:00.048294,50,30,COMPLETE
1342,3.0362608120135834,2026-01-07 04:07:01.368110,2026-01-07 04:07:01.412124,0 days 00:00:00.044014,39,30,COMPLETE
1313,3.0362608120135834,2026-01-07 04:06:55.870332,2026-01-07 04:06:55.916228,0 days 00:00:00.045896,45,30,COMPLETE
1317,3.0362608120135834,2026-01-07 04:06:56.531213,2026-01-07 04:06:56.577250,0 days 00:00:00.046037,43,30,COMPLETE
1323,3.0362608120135834,2026-01-07 04:06:57.717333,2026-01-07 04:06:57.768695,0 days 00:00:00.051362,39,30,COMPLETE
1326,3.0362608120135834,2026-01-07 04:06:58.233256,2026-01-07 04:06:58.281185,0 days 00:00:00.047929,47,30,COMPLETE
3219,3.0362608120135834,2026-01-07 04:13:08.275969,2026-01-07 04:13:08.325691,0 days 00:00:00.049722,43,37,COMPLETE
3221,3.0362608120135834,2026-01-07 04:13:08.622891,2026-01-07 04:13:08.676829,0 days 00:00:00.053938,44,36,COMPLETE
1995,3.0362608120135834,2026-01-07 04:09:06.065637,2026-01-07 04:09:06.114381,0 days 00:00:00.048744,46,36,COMPLETE
1997,3.0362608120135834,2026-01-07 04:09:06.415480,2026-01-07 04:09:06.469335,0 days 00:00:00.053855,42,37,COMPLETE
1998,3.0362608120135834,2026-01-07 04:09:06.582868,2026-01-07 04:09:06.633015,0 days 00:00:00.050147,50,36,COMPLETE
1999,3.0362608120135834,2026-01-07 04:09:06.763453,2026-01-07 04:09:06.824245,0 days 00:00:00.060792,46,30,COMPLETE
2768,3.0362608120135834,2026-01-07 04:11:38.055352,2026-01-07 04:11:38.119660,0 days 00:00:00.064308,39,36,COMPLETE
2770,3.0362608120135834,2026-01-07 04:11:38.428285,2026-01-07 04:11:38.478269,0 days 00:00:00.049984,40,30,COMPLETE
2771,3.0362608120135834,2026-01-07 04:11:38.610985,2026-01-07 04:11:38.662204,0 days 00:00:00.051219,34,37,COMPLETE
2773,3.0362608120135834,2026-01-07 04:11:38.995041,2026-01-07 04:11:39.055379,0 days 00:00:00.060338,35,30,COMPLETE
2778,3.0362608120135834,2026-01-07 04:11:39.999172,2026-01-07 04:11:40.070250,0 days 00:00:00.071078,43,30,COMPLETE
2782,3.0362608120135834,2026-01-07 04:11:40.800087,2026-01-07 04:11:40.852973,0 days 00:00:00.052886,46,37,COMPLETE
2783,3.0362608120135834,2026-01-07 04:11:41.011050,2026-01-07 04:11:41.070823,0 days 00:00:00.059773,43,37,COMPLETE
1968,3.0362608120135834,2026-01-07 04:09:01.065326,2026-01-07 04:09:01.115692,0 days 00:00:00.050366,44,36,COMPLETE
1970,3.0362608120135834,2026-01-07 04:09:01.427424,2026-01-07 04:09:01.486777,0 days 00:00:00.059353,38,36,COMPLETE
1971,3.0362608120135834,2026-01-07 04:09:01.613484,2026-01-07 04:09:01.661704,0 days 00:00:00.048220,44,30,COMPLETE
358,3.0362608120135834,2026-01-07 04:04:03.806505,2026-01-07 04:04:03.866535,0 days 00:00:00.060030,46,30,COMPLETE
364,3.0362608120135834,2026-01-07 04:04:04.842523,2026-01-07 04:04:04.885582,0 days 00:00:00.043059,40,33,COMPLETE
3760,3.0362608120135834,2026-01-07 04:14:58.898368,2026-01-07 04:14:58.952559,0 days 00:00:00.054191,39,37,COMPLETE
3761,3.0362608120135834,2026-01-07 04:14:59.091887,2026-01-07 04:14:59.152362,0 days 00:00:00.060475,34,30,COMPLETE
3765,3.0362608120135834,2026-01-07 04:14:59.930423,2026-01-07 04:14:59.987233,0 days 00:00:00.056810,40,30,COMPLETE
3769,3.0362608120135834,2026-01-07 04:15:00.780438,2026-01-07 04:15:00.833106,0 days 00:00:00.052668,46,30,COMPLETE
3213,3.0362608120135834,2026-01-07 04:13:06.796089,2026-01-07 04:13:06.865636,0 days 00:00:00.069547,47,37,COMPLETE
1329,3.0362608120135834,2026-01-07 04:06:58.790701,2026-01-07 04:06:58.843572,0 days 00:00:00.052871,42,37,COMPLETE
1330,3.0362608120135834,2026-01-07 04:06:58.978112,2026-01-07 04:06:59.032555,0 days 00:00:00.054443,50,30,COMPLETE
1364,3.0362608120135834,2026-01-07 04:07:05.643720,2026-01-07 04:07:05.705727,0 days 00:00:00.062007,42,36,COMPLETE
1365,3.0362608120135834,2026-01-07 04:07:05.835248,2026-01-07 04:07:05.882998,0 days 00:00:00.047750,44,30,COMPLETE
1369,3.0362608120135834,2026-01-07 04:07:06.508637,2026-01-07 04:07:06.558989,0 days 00:00:00.050352,35,30,COMPLETE
1345,3.0362608120135834,2026-01-07 04:07:02.029881,2026-01-07 04:07:02.092662,0 days 00:00:00.062781,46,30,COMPLETE
1349,3.0362608120135834,2026-01-07 04:07:02.946084,2026-01-07 04:07:03.011330,0 days 00:00:00.065246,42,30,COMPLETE
3204,3.0362608120135834,2026-01-07 04:13:04.835725,2026-01-07 04:13:04.894557,0 days 00:00:00.058832,42,37,COMPLETE
3205,3.0362608120135834,2026-01-07 04:13:05.030267,2026-01-07 04:13:05.099518,0 days 00:00:00.069251,47,37,COMPLETE
3207,3.0362608120135834,2026-01-07 04:13:05.417661,2026-01-07 04:13:05.633921,0 days 00:00:00.216260,40,30,COMPLETE
3211,3.0362608120135834,2026-01-07 04:13:06.449969,2026-01-07 04:13:06.499292,0 days 00:00:00.049323,50,30,COMPLETE
3212,3.0362608120135834,2026-01-07 04:13:06.621094,2026-01-07 04:13:06.676126,0 days 00:00:00.055032,44,30,COMPLETE
3183,3.0362608120135834,2026-01-07 04:13:00.782465,2026-01-07 04:13:00.843991,0 days 00:00:00.061526,42,30,COMPLETE
1378,3.0362608120135834,2026-01-07 04:07:08.236639,2026-01-07 04:07:08.282505,0 days 00:00:00.045866,46,37,COMPLETE
1380,3.0362608120135834,2026-01-07 04:07:08.575825,2026-01-07 04:07:08.634452,0 days 00:00:00.058627,42,37,COMPLETE
1381,3.0362608120135834,2026-01-07 04:07:08.779015,2026-01-07 04:07:08.827650,0 days 00:00:00.048635,50,37,COMPLETE
1383,3.0362608120135834,2026-01-07 04:07:09.114883,2026-01-07 04:07:09.172792,0 days 00:00:00.057909,39,36,COMPLETE
1385,3.0362608120135834,2026-01-07 04:07:09.463176,2026-01-07 04:07:09.512592,0 days 00:00:00.049416,46,35,COMPLETE
1388,3.0362608120135834,2026-01-07 04:07:09.998107,2026-01-07 04:07:10.043786,0 days 00:00:00.045679,45,30,COMPLETE
3184,3.0362608120135834,2026-01-07 04:13:00.968853,2026-01-07 04:13:01.022700,0 days 00:00:00.053847,36,35,COMPLETE
3186,3.0362608120135834,2026-01-07 04:13:01.371460,2026-01-07 04:13:01.422404,0 days 00:00:00.050944,46,30,COMPLETE
3190,3.0362608120135834,2026-01-07 04:13:02.147541,2026-01-07 04:13:02.199915,0 days 00:00:00.052374,44,37,COMPLETE
3191,3.0362608120135834,2026-01-07 04:13:02.323514,2026-01-07 04:13:02.376130,0 days 00:00:00.052616,50,30,COMPLETE
3192,3.0362608120135834,2026-01-07 04:13:02.527611,2026-01-07 04:13:02.582267,0 days 00:00:00.054656,38,30,COMPLETE
1979,3.0362608120135834,2026-01-07 04:09:03.170698,2026-01-07 04:09:03.219541,0 days 00:00:00.048843,37,30,COMPLETE
2787,3.0362608120135834,2026-01-07 04:11:41.700990,2026-01-07 04:11:41.750369,0 days 00:00:00.049379,50,34,COMPLETE
2788,3.0362608120135834,2026-01-07 04:11:41.876150,2026-01-07 04:11:41.941644,0 days 00:00:00.065494,20,31,COMPLETE
2789,3.0362608120135834,2026-01-07 04:11:42.114690,2026-01-07 04:11:42.162597,0 days 00:00:00.047907,50,30,COMPLETE
2790,3.0362608120135834,2026-01-07 04:11:42.283921,2026-01-07 04:11:42.344525,0 days 00:00:00.060604,40,30,COMPLETE
2791,3.0362608120135834,2026-01-07 04:11:42.483349,2026-01-07 04:11:42.539572,0 days 00:00:00.056223,46,37,COMPLETE
2797,3.0362608120135834,2026-01-07 04:11:43.610545,2026-01-07 04:11:43.668903,0 days 00:00:00.058358,43,36,COMPLETE
2798,3.0362608120135834,2026-01-07 04:11:43.787591,2026-01-07 04:11:43.842880,0 days 00:00:00.055289,46,30,COMPLETE
1952,3.0362608120135834,2026-01-07 04:08:58.017782,2026-01-07 04:08:58.068795,0 days 00:00:00.051013,47,37,COMPLETE
1954,3.0362608120135834,2026-01-07 04:08:58.364527,2026-01-07 04:08:58.416620,0 days 00:00:00.052093,50,30,COMPLETE
1958,3.0362608120135834,2026-01-07 04:08:59.167544,2026-01-07 04:08:59.227234,0 days 00:00:00.059690,40,37,COMPLETE
3180,3.0362608120135834,2026-01-07 04:13:00.188917,2026-01-07 04:13:00.241804,0 days 00:00:00.052887,40,37,COMPLETE
337,3.0362608120135834,2026-01-07 04:04:00.193946,2026-01-07 04:04:00.236991,0 days 00:00:00.043045,44,33,COMPLETE
340,3.0362608120135834,2026-01-07 04:04:00.788125,2026-01-07 04:04:00.858260,0 days 00:00:00.070135,40,30,COMPLETE
343,3.0362608120135834,2026-01-07 04:04:01.293608,2026-01-07 04:04:01.336149,0 days 00:00:00.042541,50,32,COMPLETE
346,3.0362608120135834,2026-01-07 04:04:01.853834,2026-01-07 04:04:01.899453,0 days 00:00:00.045619,33,37,COMPLETE
347,3.0362608120135834,2026-01-07 04:04:02.044087,2026-01-07 04:04:02.098320,0 days 00:00:00.054233,45,31,COMPLETE
3182,3.0362608120135834,2026-01-07 04:13:00.555403,2026-01-07 04:13:00.608917,0 days 00:00:00.053514,50,35,COMPLETE
1961,3.0362608120135834,2026-01-07 04:08:59.694115,2026-01-07 04:08:59.749707,0 days 00:00:00.055592,46,30,COMPLETE
1937,3.0362608120135834,2026-01-07 04:08:55.139122,2026-01-07 04:08:55.190876,0 days 00:00:00.051754,44,30,COMPLETE
1941,3.0362608120135834,2026-01-07 04:08:55.908466,2026-01-07 04:08:55.954155,0 days 00:00:00.045689,38,36,COMPLETE
1948,3.0362608120135834,2026-01-07 04:08:57.204043,2026-01-07 04:08:57.257434,0 days 00:00:00.053391,42,30,COMPLETE
1951,3.0362608120135834,2026-01-07 04:08:57.823858,2026-01-07 04:08:57.894681,0 days 00:00:00.070823,35,30,COMPLETE
2801,3.0362608120135834,2026-01-07 04:11:44.332349,2026-01-07 04:11:44.386613,0 days 00:00:00.054264,38,37,COMPLETE
2804,3.0362608120135834,2026-01-07 04:11:44.849068,2026-01-07 04:11:44.902554,0 days 00:00:00.053486,50,30,COMPLETE
2807,3.0362608120135834,2026-01-07 04:11:45.416203,2026-01-07 04:11:45.488358,0 days 00:00:00.072155,43,37,COMPLETE
168,3.0362608120135834,2026-01-07 04:03:31.311522,2026-01-07 04:03:31.354964,0 days 00:00:00.043442,50,30,COMPLETE
3160,3.0362608120135834,2026-01-07 04:12:56.248178,2026-01-07 04:12:56.315939,0 days 00:00:00.067761,44,30,COMPLETE
3163,3.0362608120135834,2026-01-07 04:12:56.834286,2026-01-07 04:12:56.884134,0 days 00:00:00.049848,46,37,COMPLETE
3166,3.0362608120135834,2026-01-07 04:12:57.412948,2026-01-07 04:12:57.471636,0 days 00:00:00.058688,47,30,COMPLETE
3167,3.0362608120135834,2026-01-07 04:12:57.614261,2026-01-07 04:12:57.667207,0 days 00:00:00.052946,33,30,COMPLETE
1392,3.0362608120135834,2026-01-07 04:07:10.676838,2026-01-07 04:07:10.736870,0 days 00:00:00.060032,50,30,COMPLETE
1393,3.0362608120135834,2026-01-07 04:07:10.846455,2026-01-07 04:07:10.892336,0 days 00:00:00.045881,42,30,COMPLETE
1403,3.0362608120135834,2026-01-07 04:07:12.738197,2026-01-07 04:07:12.787342,0 days 00:00:00.049145,40,37,COMPLETE
1405,3.0362608120135834,2026-01-07 04:07:13.085100,2026-01-07 04:07:13.134165,0 days 00:00:00.049065,46,36,COMPLETE
1407,3.0362608120135834,2026-01-07 04:07:13.411752,2026-01-07 04:07:13.458479,0 days 00:00:00.046727,46,37,COMPLETE
3168,3.0362608120135834,2026-01-07 04:12:57.790418,2026-01-07 04:12:57.854347,0 days 00:00:00.063929,39,36,COMPLETE
3175,3.0362608120135834,2026-01-07 04:12:59.237326,2026-01-07 04:12:59.290050,0 days 00:00:00.052724,42,37,COMPLETE
3177,3.0362608120135834,2026-01-07 04:12:59.590119,2026-01-07 04:12:59.653725,0 days 00:00:00.063606,46,37,COMPLETE
