number,value,datetime_start,datetime_complete,duration,params_atr_period,params_channel_length,params_channel_multi,params_sl_multiplier,params_tp_multiplier,params_trail_multiplier,state
1794,2.952544411205039,2026-01-07 05:54:40.444937,2026-01-07 05:54:40.529961,0 days 00:00:00.085024,20,41,2.0870248328193424,3.0418239415608377,5.621334021537137,1.5925849156021399,COMPLETE
242,2.952544411205039,2026-01-07 05:48:41.062140,2026-01-07 05:48:41.131130,0 days 00:00:00.068990,39,40,3.276596879654014,3.4665873949681263,5.627389410428793,2.620491394703034,COMPLETE
265,2.952544411205039,2026-01-07 05:48:45.707111,2026-01-07 05:48:45.784429,0 days 00:00:00.077318,43,40,2.8191055865465966,3.5469610394280204,4.213001777099775,3.9890774334917483,COMPLETE
236,2.952544411205039,2026-01-07 05:48:39.718973,2026-01-07 05:48:39.785256,0 days 00:00:00.066283,34,40,3.664783880027244,2.921260490046103,5.757148743403444,3.22085975251,COMPLETE
227,2.952544411205039,2026-01-07 05:48:37.870934,2026-01-07 05:48:37.934677,0 days 00:00:00.063743,19,40,2.283851353746979,3.3006997975568364,5.929039349781943,1.7894167521055153,COMPLETE
225,2.952544411205039,2026-01-07 05:48:37.475371,2026-01-07 05:48:37.551592,0 days 00:00:00.076221,16,41,2.4618719105611233,2.9266505496283077,5.698484004112627,1.7250267463943612,COMPLETE
1828,2.952544411205039,2026-01-07 05:54:48.519212,2026-01-07 05:54:48.599377,0 days 00:00:00.080165,45,41,3.4828143357531154,2.3485344357831712,5.364015487331953,1.682519113480029,COMPLETE
1824,2.952544411205039,2026-01-07 05:54:47.608217,2026-01-07 05:54:47.690817,0 days 00:00:00.082600,16,41,2.6986934618092597,3.535849265061236,5.1085081598041855,2.3007413677463,COMPLETE
221,2.952544411205039,2026-01-07 05:48:36.663686,2026-01-07 05:48:36.732102,0 days 00:00:00.068416,31,40,2.13026127222541,2.830942592032823,5.966014270750571,1.914416041101966,COMPLETE
220,2.952544411205039,2026-01-07 05:48:36.436220,2026-01-07 05:48:36.513379,0 days 00:00:00.077159,41,41,3.093116702441087,3.8185178912989644,5.03628933537927,2.153689348477908,COMPLETE
210,2.952544411205039,2026-01-07 05:48:34.376398,2026-01-07 05:48:34.443262,0 days 00:00:00.066864,27,40,2.3468471813376333,2.7016852784498937,5.814791132927149,2.3405159646301836,COMPLETE
1850,2.952544411205039,2026-01-07 05:54:53.797410,2026-01-07 05:54:53.956196,0 days 00:00:00.158786,40,40,2.6102751105661666,2.4051866108184723,5.704016108446913,2.4858576390888305,COMPLETE
1837,2.952544411205039,2026-01-07 05:54:50.601069,2026-01-07 05:54:50.682426,0 days 00:00:00.081357,18,41,2.090800734535812,3.4540472736222894,5.481457231779151,1.6071560829831442,COMPLETE
1086,2.952544411205039,2026-01-07 05:51:50.290935,2026-01-07 05:51:50.364014,0 days 00:00:00.073079,32,40,2.6946532879734337,3.045837476349841,5.015319405038609,2.667145466413987,COMPLETE
1083,2.952544411205039,2026-01-07 05:51:49.658261,2026-01-07 05:51:49.752220,0 days 00:00:00.093959,21,40,2.5163679714794887,3.7201892521733253,5.767993967645547,1.5252499260624643,COMPLETE
176,2.952544411205039,2026-01-07 05:48:27.092190,2026-01-07 05:48:27.157016,0 days 00:00:00.064826,49,41,3.044456366899273,2.7869849673600067,4.99481634217474,3.48533765760552,COMPLETE
1868,2.952544411205039,2026-01-07 05:54:58.279594,2026-01-07 05:54:58.362630,0 days 00:00:00.083036,19,40,2.440681870326272,2.9891939081794225,5.885326447450739,2.2366256602057724,COMPLETE
1860,2.952544411205039,2026-01-07 05:54:56.322316,2026-01-07 05:54:56.404781,0 days 00:00:00.082465,40,40,2.7314706338634385,3.188343143055579,5.218566685847079,2.5657810768156075,COMPLETE
174,2.952544411205039,2026-01-07 05:48:26.631857,2026-01-07 05:48:26.705252,0 days 00:00:00.073395,40,41,2.7314216277597114,3.3765413787721386,4.610051538162538,2.406978461537653,COMPLETE
169,2.952544411205039,2026-01-07 05:48:25.368501,2026-01-07 05:48:25.430460,0 days 00:00:00.061959,24,40,2.8938440298545545,2.897201118501049,5.646562970896234,2.2930128568261265,COMPLETE
163,2.952544411205039,2026-01-07 05:48:24.036283,2026-01-07 05:48:24.102245,0 days 00:00:00.065962,15,40,2.609984365527881,3.918278353154581,5.3127188802757175,1.6302587192759177,COMPLETE
186,2.952544411205039,2026-01-07 05:48:29.325560,2026-01-07 05:48:29.390024,0 days 00:00:00.064464,38,41,3.1078665460300834,3.211803027535127,5.125459762216622,2.529448159745536,COMPLETE
154,2.952544411205039,2026-01-07 05:48:22.273239,2026-01-07 05:48:22.338985,0 days 00:00:00.065746,22,41,2.9837000358439694,3.099766215612773,5.82375934170992,1.8211305483829938,COMPLETE
1883,2.952544411205039,2026-01-07 05:55:01.758855,2026-01-07 05:55:01.844989,0 days 00:00:00.086134,37,40,2.6377297373109414,3.413061509985784,4.418725431331565,2.5771868091439507,COMPLETE
1882,2.952544411205039,2026-01-07 05:55:01.546017,2026-01-07 05:55:01.627656,0 days 00:00:00.081639,38,41,2.9354699000894495,2.9820246892570696,5.20892408247901,2.452819181070905,COMPLETE
1881,2.952544411205039,2026-01-07 05:55:01.330853,2026-01-07 05:55:01.412996,0 days 00:00:00.082143,43,40,2.748235969188568,3.0791160736957575,5.868818754286345,2.7334580476329946,COMPLETE
1125,2.952544411205039,2026-01-07 05:51:58.753242,2026-01-07 05:51:58.831320,0 days 00:00:00.078078,28,40,2.709313367236565,3.553377301634327,5.952555057548902,1.513547890042127,COMPLETE
1102,2.952544411205039,2026-01-07 05:51:53.679571,2026-01-07 05:51:53.772274,0 days 00:00:00.092703,24,41,2.5536068381626236,2.3906588565453215,5.771589069541004,2.835454329594343,COMPLETE
1099,2.952544411205039,2026-01-07 05:51:53.060954,2026-01-07 05:51:53.131595,0 days 00:00:00.070641,35,40,2.6639327925122984,2.7119553708865975,5.818703508463545,2.392077347502506,COMPLETE
140,2.952544411205039,2026-01-07 05:48:19.449966,2026-01-07 05:48:19.537016,0 days 00:00:00.087050,19,40,3.5222434330265115,4.361043999950539,5.696999648884809,3.2752087266835828,COMPLETE
136,2.952544411205039,2026-01-07 05:48:18.696341,2026-01-07 05:48:18.758035,0 days 00:00:00.061694,34,40,2.8106106697082294,4.018880294401435,5.043363446183828,2.388837557677166,COMPLETE
1896,2.952544411205039,2026-01-07 05:55:05.249611,2026-01-07 05:55:05.330621,0 days 00:00:00.081010,41,40,3.420740350034813,3.123118498184329,5.919662127844031,2.4105312845814257,COMPLETE
1894,2.952544411205039,2026-01-07 05:55:04.752220,2026-01-07 05:55:04.835259,0 days 00:00:00.083039,11,41,3.3904896490606484,2.2227682516306433,3.3163622399484307,1.655544767057338,COMPLETE
158,2.952544411205039,2026-01-07 05:48:23.068235,2026-01-07 05:48:23.131978,0 days 00:00:00.063743,21,40,2.1280434539766437,2.880857317069477,5.6609739357444955,1.9506996865139925,COMPLETE
1907,2.952544411205039,2026-01-07 05:55:08.115516,2026-01-07 05:55:08.196586,0 days 00:00:00.081070,50,40,3.969384313303682,2.5073188660214174,4.764137882002536,1.937282761132098,COMPLETE
121,2.952544411205039,2026-01-07 05:48:15.625303,2026-01-07 05:48:15.691428,0 days 00:00:00.066125,19,40,2.3786065408725787,2.932780040478882,5.849604029411404,2.1624826176153222,COMPLETE
142,2.952544411205039,2026-01-07 05:48:19.905415,2026-01-07 05:48:19.973975,0 days 00:00:00.068560,38,41,3.147334190825318,3.177124150502391,4.440612723784002,2.9789267350772897,COMPLETE
102,2.952544411205039,2026-01-07 05:48:11.765913,2026-01-07 05:48:11.831662,0 days 00:00:00.065749,24,40,2.429859187011897,3.219731029276537,5.901294120554097,2.716483772612937,COMPLETE
1918,2.952544411205039,2026-01-07 05:55:10.701264,2026-01-07 05:55:10.808279,0 days 00:00:00.107015,38,40,2.6525214366930405,3.3820113677104247,4.374889226219252,1.76432434516938,COMPLETE
1916,2.952544411205039,2026-01-07 05:55:10.244443,2026-01-07 05:55:10.328553,0 days 00:00:00.084110,10,41,2.026080364151263,3.142524050495544,5.218476250426889,2.003660421006899,COMPLETE
1931,2.952544411205039,2026-01-07 05:55:13.797441,2026-01-07 05:55:13.881437,0 days 00:00:00.083996,43,40,2.953739830290605,3.587467656738496,5.280569481966522,2.5386677400265087,COMPLETE
1921,2.952544411205039,2026-01-07 05:55:11.466187,2026-01-07 05:55:11.566640,0 days 00:00:00.100453,22,41,2.5091694392556327,3.3511392763007275,5.599749160067151,2.479502064084657,COMPLETE
76,2.952544411205039,2026-01-07 05:48:06.485883,2026-01-07 05:48:06.551399,0 days 00:00:00.065516,15,40,2.004251134540979,3.351639665218367,4.185182508455714,1.9506001604103058,COMPLETE
73,2.952544411205039,2026-01-07 05:48:05.901770,2026-01-07 05:48:05.966814,0 days 00:00:00.065044,40,40,3.4999838146263516,2.166729373492031,5.387661115408011,3.2513124590695766,COMPLETE
89,2.952544411205039,2026-01-07 05:48:09.190597,2026-01-07 05:48:09.258518,0 days 00:00:00.067921,25,41,2.1033089370717297,2.658801058607288,5.699264931996309,1.5729574994199704,COMPLETE
1098,2.952544411205039,2026-01-07 05:51:52.861892,2026-01-07 05:51:52.935074,0 days 00:00:00.073182,37,40,3.2743239334517047,3.4042745678035398,5.584069970711828,2.4216277446336054,COMPLETE
1092,2.952544411205039,2026-01-07 05:51:51.541745,2026-01-07 05:51:51.643277,0 days 00:00:00.101532,29,41,2.712142527654972,3.219706986417048,5.9776435038993725,2.638575451364736,COMPLETE
1112,2.952544411205039,2026-01-07 05:51:55.917762,2026-01-07 05:51:55.993853,0 days 00:00:00.076091,29,41,2.4085860025500643,3.1017369856827806,5.958189010231092,1.7802903191669706,COMPLETE
1973,2.952544411205039,2026-01-07 05:55:24.690430,2026-01-07 05:55:24.771783,0 days 00:00:00.081353,20,41,2.561872086514145,3.0753577556906677,5.436329267732402,1.6147079714184607,COMPLETE
144,2.9038766026913465,2026-01-07 05:48:20.294934,2026-01-07 05:48:20.357528,0 days 00:00:00.062594,14,48,2.55294594312965,3.444338997780573,5.872535163131091,2.22771796997442,COMPLETE
152,2.9038766026913465,2026-01-07 05:48:21.900913,2026-01-07 05:48:21.960751,0 days 00:00:00.059838,21,49,3.225552042953824,3.6491042285136723,5.9665466179107325,2.228013376388671,COMPLETE
1891,2.9038766026913465,2026-01-07 05:55:03.956877,2026-01-07 05:55:04.048411,0 days 00:00:00.091534,15,50,3.315075343121419,3.28505005522767,5.373193779797256,1.7420091991465831,COMPLETE
1901,2.9038766026913465,2026-01-07 05:55:06.470461,2026-01-07 05:55:06.556405,0 days 00:00:00.085944,38,49,3.7156550345390866,3.95366344190358,5.422241207338429,2.8268674716926068,COMPLETE
1902,2.9038766026913465,2026-01-07 05:55:06.708596,2026-01-07 05:55:06.788915,0 days 00:00:00.080319,17,51,2.7963377021268454,2.749200395059371,5.665973555939618,2.022530675365106,COMPLETE
131,2.9038766026913465,2026-01-07 05:48:17.689391,2026-01-07 05:48:17.754829,0 days 00:00:00.065438,47,48,2.8391662577209087,3.627172788614529,5.358190275253333,3.2540331840645136,COMPLETE
1126,2.9038766026913465,2026-01-07 05:51:58.972533,2026-01-07 05:51:59.041502,0 days 00:00:00.068969,29,48,2.293903159335259,3.4740845099940234,5.8798586447666805,1.5545990532373022,COMPLETE
32,2.9038766026913465,2026-01-07 05:47:57.635133,2026-01-07 05:47:57.697224,0 days 00:00:00.062091,18,49,2.65988350984961,4.300474933581052,5.499171039026046,1.9971110607462512,COMPLETE
191,2.9038766026913465,2026-01-07 05:48:30.369015,2026-01-07 05:48:30.440367,0 days 00:00:00.071352,43,49,2.6952551090363692,2.731876278391814,5.140691783478819,3.153329669227338,COMPLETE
201,2.9038766026913465,2026-01-07 05:48:32.391791,2026-01-07 05:48:32.463134,0 days 00:00:00.071343,38,50,2.4487329673681284,3.8093461842693994,5.668130583188059,1.7146414192533663,COMPLETE
204,2.9038766026913465,2026-01-07 05:48:33.139229,2026-01-07 05:48:33.205399,0 days 00:00:00.066170,43,48,3.939024694324347,3.55437201312558,4.88588102154282,2.952206826072909,COMPLETE
1853,2.9038766026913465,2026-01-07 05:54:54.587340,2026-01-07 05:54:54.673781,0 days 00:00:00.086441,34,49,3.660970856283624,3.5146116140869914,5.87178005847914,3.485947428473434,COMPLETE
1855,2.9038766026913465,2026-01-07 05:54:55.069563,2026-01-07 05:54:55.149218,0 days 00:00:00.079655,24,48,2.4882357550047187,3.5573946088515207,5.734790485181388,2.271675487399079,COMPLETE
237,2.9038766026913465,2026-01-07 05:48:39.910799,2026-01-07 05:48:39.977227,0 days 00:00:00.066428,42,51,3.161352467195579,2.9427653565149803,5.9653475158156875,2.96928135036318,COMPLETE
1826,2.9038766026913465,2026-01-07 05:54:48.086925,2026-01-07 05:54:48.168506,0 days 00:00:00.081581,48,51,2.5127969926412748,2.9058065463774922,5.341683337851269,3.1470874788517693,COMPLETE
250,2.9038766026913465,2026-01-07 05:48:42.694434,2026-01-07 05:48:42.760960,0 days 00:00:00.066526,19,49,2.6221645084588525,4.434834850711924,4.526369489599726,3.2360982799197617,COMPLETE
1816,2.9038766026913465,2026-01-07 05:54:45.588436,2026-01-07 05:54:45.667712,0 days 00:00:00.079276,41,50,3.2435248670117383,3.169247284430435,4.772229575730925,2.7058660437386504,COMPLETE
279,2.9038766026913465,2026-01-07 05:48:48.726511,2026-01-07 05:48:48.790431,0 days 00:00:00.063920,27,51,2.0746238800241272,2.7095589754705984,5.104810564237532,3.872030656885014,COMPLETE
280,2.9038766026913465,2026-01-07 05:48:48.921399,2026-01-07 05:48:48.999773,0 days 00:00:00.078374,19,48,2.177998101806571,2.8518162622172323,3.045249441051792,3.96013189518973,COMPLETE
1070,2.9038766026913465,2026-01-07 05:51:46.695415,2026-01-07 05:51:46.782962,0 days 00:00:00.087547,25,51,2.083755053071698,3.392402483559495,4.049575190604134,3.109511032186388,COMPLETE
299,2.9038766026913465,2026-01-07 05:48:53.021828,2026-01-07 05:48:53.087364,0 days 00:00:00.065536,47,48,2.305361090072156,2.79239936702265,5.481390642247828,2.6125196194669456,COMPLETE
303,2.9038766026913465,2026-01-07 05:48:54.022024,2026-01-07 05:48:54.124326,0 days 00:00:00.102302,12,48,2.547388102212877,2.2403001380080285,3.159903688050419,1.9394638806912727,COMPLETE
1779,2.9038766026913465,2026-01-07 05:54:35.888996,2026-01-07 05:54:36.053296,0 days 00:00:00.164300,43,48,2.633010123718103,2.6979297482373203,4.7273897934053295,2.5980862312635655,COMPLETE
1786,2.9038766026913465,2026-01-07 05:54:38.146182,2026-01-07 05:54:38.312623,0 days 00:00:00.166441,42,48,3.114076076186428,3.3235923399902587,5.418433917233481,2.431470708471868,COMPLETE
137,2.9038766026913465,2026-01-07 05:48:18.875318,2026-01-07 05:48:18.940794,0 days 00:00:00.065476,42,50,3.069663128464775,3.730917672312865,4.2873285780785375,2.444912012249074,COMPLETE
124,2.9038766026913465,2026-01-07 05:48:16.219329,2026-01-07 05:48:16.289500,0 days 00:00:00.070171,11,50,2.0832083779116823,3.3853354949746404,5.767947451147335,2.9972741028230683,COMPLETE
127,2.9038766026913465,2026-01-07 05:48:16.885154,2026-01-07 05:48:16.960097,0 days 00:00:00.074943,38,48,2.819380408158159,2.625642667166996,5.193556665511449,2.158970770371283,COMPLETE
1910,2.9038766026913465,2026-01-07 05:55:08.771146,2026-01-07 05:55:08.852634,0 days 00:00:00.081488,26,49,3.716927149635832,3.6022306523027185,4.211320388291045,2.9298103978220107,COMPLETE
351,2.9038766026913465,2026-01-07 05:49:04.514212,2026-01-07 05:49:04.601667,0 days 00:00:00.087455,23,48,2.373578945685407,4.056817055647177,5.880756250139355,1.5465490116322467,COMPLETE
324,2.9038766026913465,2026-01-07 05:48:58.839225,2026-01-07 05:48:58.905662,0 days 00:00:00.066437,10,48,2.954689058986453,3.1259711630817186,5.679412358165127,2.0600428265060358,COMPLETE
334,2.9038766026913465,2026-01-07 05:49:01.021523,2026-01-07 05:49:01.091021,0 days 00:00:00.069498,27,49,3.4840009400991225,3.579702287174735,5.472237092179515,2.807607024010716,COMPLETE
1748,2.9038766026913465,2026-01-07 05:54:24.826739,2026-01-07 05:54:24.917204,0 days 00:00:00.090465,42,50,2.3696415032917577,2.23573585966697,5.413491413415137,2.4669190063574087,COMPLETE
366,2.9038766026913465,2026-01-07 05:49:07.733843,2026-01-07 05:49:07.808498,0 days 00:00:00.074655,24,49,2.7727621535919718,3.6676791322482023,5.503413887000534,1.671368845815226,COMPLETE
1026,2.9038766026913465,2026-01-07 05:51:36.573242,2026-01-07 05:51:36.660646,0 days 00:00:00.087404,30,50,2.0160361041758854,3.764508195163451,5.727384694203078,2.725042338266822,COMPLETE
1079,2.9038766026913465,2026-01-07 05:51:48.759441,2026-01-07 05:51:48.863885,0 days 00:00:00.104444,29,49,2.4133366756604624,3.2900250540882285,5.3532080678079055,1.800878488851717,COMPLETE
1724,2.9038766026913465,2026-01-07 05:54:18.844485,2026-01-07 05:54:18.944243,0 days 00:00:00.099758,37,48,3.3551748047066634,2.896000671788898,5.244000292469228,3.045281646822613,COMPLETE
1726,2.9038766026913465,2026-01-07 05:54:19.316859,2026-01-07 05:54:19.395152,0 days 00:00:00.078293,17,50,3.013423341802417,3.0096928547550474,3.7795306213830924,2.7832429067694995,COMPLETE
384,2.9038766026913465,2026-01-07 05:49:11.481958,2026-01-07 05:49:11.569930,0 days 00:00:00.087972,14,51,3.9346025280960104,4.240276964189903,5.627298579934861,2.095352503400243,COMPLETE
391,2.9038766026913465,2026-01-07 05:49:12.957818,2026-01-07 05:49:13.022540,0 days 00:00:00.064722,50,49,3.422241163395654,2.0514821449608593,4.122171732112712,1.7794521475706349,COMPLETE
395,2.9038766026913465,2026-01-07 05:49:13.789625,2026-01-07 05:49:13.860036,0 days 00:00:00.070411,22,48,3.8595178584164382,3.070020796465909,4.723277334427157,3.7598663750052963,COMPLETE
408,2.9038766026913465,2026-01-07 05:49:16.627945,2026-01-07 05:49:16.694903,0 days 00:00:00.066958,36,49,3.108944260283049,2.7835659109914443,5.158576083213765,3.0984543674929634,COMPLETE
1689,2.9038766026913465,2026-01-07 05:54:10.626984,2026-01-07 05:54:10.717424,0 days 00:00:00.090440,43,48,3.972911249673399,2.567808155365445,4.021319413198937,3.750249870068921,COMPLETE
1673,2.9038766026913465,2026-01-07 05:54:06.753565,2026-01-07 05:54:06.840356,0 days 00:00:00.086791,10,48,2.193986982861293,2.923834417697257,5.269047255970515,2.7518566708486243,COMPLETE
1676,2.9038766026913465,2026-01-07 05:54:07.503407,2026-01-07 05:54:07.596615,0 days 00:00:00.093208,22,48,2.0736656884326097,2.5562977331020926,4.337945334236411,3.343485579811418,COMPLETE
1679,2.9038766026913465,2026-01-07 05:54:08.213812,2026-01-07 05:54:08.295872,0 days 00:00:00.082060,17,50,2.4402627635837586,3.977448528847618,5.4060446894783185,1.5079613646485335,COMPLETE
416,2.9038766026913465,2026-01-07 05:49:18.412689,2026-01-07 05:49:18.482350,0 days 00:00:00.069661,43,49,3.3872446828948,2.861992576233237,4.507931094012966,3.2978148547121817,COMPLETE
1661,2.9038766026913465,2026-01-07 05:54:04.023667,2026-01-07 05:54:04.122173,0 days 00:00:00.098506,30,48,2.082898115562362,3.738491149816213,5.247117847524543,1.8447961705373548,COMPLETE
1627,2.9038766026913465,2026-01-07 05:53:55.538247,2026-01-07 05:53:55.617550,0 days 00:00:00.079303,48,48,3.0438339295015067,2.778410467150753,5.138741907377454,3.2749224197290485,COMPLETE
455,2.9038766026913465,2026-01-07 05:49:26.677185,2026-01-07 05:49:26.742964,0 days 00:00:00.065779,25,50,2.7884624056429606,3.2863186861505307,5.9662662668454765,1.7091107766121465,COMPLETE
1013,2.9038766026913465,2026-01-07 05:51:33.530508,2026-01-07 05:51:33.602759,0 days 00:00:00.072251,23,51,3.2592963237598145,3.061356998724416,4.9683337963379275,3.3127465970205408,COMPLETE
1178,2.9038766026913465,2026-01-07 05:52:10.821724,2026-01-07 05:52:10.896016,0 days 00:00:00.074292,34,51,3.4084142492574028,3.0752914908872127,5.647500479585901,2.5855826902601353,COMPLETE
490,2.9038766026913465,2026-01-07 05:49:34.877367,2026-01-07 05:49:34.978003,0 days 00:00:00.100636,22,50,2.1977238822853242,3.888363649477551,5.062553127578875,1.911494856412314,COMPLETE
470,2.9038766026913465,2026-01-07 05:49:30.359731,2026-01-07 05:49:30.431836,0 days 00:00:00.072105,49,51,3.2598360828267885,3.7933980687650055,4.716236098019991,2.9683078097151894,COMPLETE
473,2.9038766026913465,2026-01-07 05:49:31.043779,2026-01-07 05:49:31.126932,0 days 00:00:00.083153,10,48,2.3945898761342077,2.8281516899151953,5.945409641368757,1.616408019318467,COMPLETE
475,2.9038766026913465,2026-01-07 05:49:31.459005,2026-01-07 05:49:31.546063,0 days 00:00:00.087058,22,48,2.4477533218860725,3.2946530592949275,5.562503838861515,1.9910708653412899,COMPLETE
477,2.9038766026913465,2026-01-07 05:49:31.910512,2026-01-07 05:49:32.006155,0 days 00:00:00.095643,39,48,2.8412687732983684,2.314511993150289,5.892903057527143,1.6896346279391004,COMPLETE
1625,2.9038766026913465,2026-01-07 05:53:55.122678,2026-01-07 05:53:55.201170,0 days 00:00:00.078492,41,48,2.783875867170564,3.7792949027861398,5.394234389725627,2.8409863301248057,COMPLETE
510,2.9038766026913465,2026-01-07 05:49:39.195816,2026-01-07 05:49:39.263102,0 days 00:00:00.067286,31,49,3.3175085351927622,3.4194049096186165,5.073957473666386,3.5780029588039497,COMPLETE
484,2.9038766026913465,2026-01-07 05:49:33.546219,2026-01-07 05:49:33.640549,0 days 00:00:00.094330,10,51,2.2538163779255735,3.0222687180248453,5.135890390782869,1.9896793008441604,COMPLETE
1589,2.9038766026913465,2026-01-07 05:53:46.872716,2026-01-07 05:53:46.970591,0 days 00:00:00.097875,36,51,3.02504648984738,3.468844744437343,4.816560009762267,2.760179918877543,COMPLETE
1593,2.9038766026913465,2026-01-07 05:53:47.818609,2026-01-07 05:53:47.909687,0 days 00:00:00.091078,37,49,3.283929702434206,2.056906859166765,3.0159015509759546,1.6505267571323718,COMPLETE
1598,2.9038766026913465,2026-01-07 05:53:48.992452,2026-01-07 05:53:49.086656,0 days 00:00:00.094204,15,48,3.795897316890983,3.1663923842445905,5.258715312869591,3.7696185603948016,COMPLETE
1570,2.9038766026913465,2026-01-07 05:53:42.381470,2026-01-07 05:53:42.457078,0 days 00:00:00.075608,15,48,2.341838170244843,3.850692542615456,4.742378124608436,2.1403848636368585,COMPLETE
1575,2.9038766026913465,2026-01-07 05:53:43.486060,2026-01-07 05:53:43.568235,0 days 00:00:00.082175,28,51,2.6035583683255172,3.0248981527853913,5.952276665066897,1.5531663728165794,COMPLETE
1555,2.9038766026913465,2026-01-07 05:53:38.979460,2026-01-07 05:53:39.063511,0 days 00:00:00.084051,41,49,2.869232359378663,3.0866788566817682,5.3543921433597585,2.9042306501349904,COMPLETE
562,2.9038766026913465,2026-01-07 05:49:51.217895,2026-01-07 05:49:51.284181,0 days 00:00:00.066286,21,51,2.3351256341038074,3.5287162618716454,5.956747045458038,1.8683762646295314,COMPLETE
1198,2.9038766026913465,2026-01-07 05:52:15.815075,2026-01-07 05:52:15.925999,0 days 00:00:00.110924,10,50,2.4679678599995656,3.331774079295437,5.753674693105804,1.842957969225275,COMPLETE
1199,2.9038766026913465,2026-01-07 05:52:16.171358,2026-01-07 05:52:16.260108,0 days 00:00:00.088750,33,48,3.053449697720309,4.013772752987666,3.8515145327515086,2.4003467499838003,COMPLETE
1002,2.9038766026913465,2026-01-07 05:51:31.108044,2026-01-07 05:51:31.178314,0 days 00:00:00.070270,24,48,2.760335821896411,3.634815716794423,5.970372567543086,1.673463806915317,COMPLETE
107,2.9038766026913465,2026-01-07 05:48:12.765564,2026-01-07 05:48:12.831099,0 days 00:00:00.065535,22,48,3.1305048383495127,3.2285281252692624,5.2610270075011085,3.978498121887975,COMPLETE
1934,2.9038766026913465,2026-01-07 05:55:14.538651,2026-01-07 05:55:14.663910,0 days 00:00:00.125259,24,49,2.954176149060069,3.2148496159936477,5.895109060572284,2.7127466537096248,COMPLETE
81,2.9038766026913465,2026-01-07 05:48:07.491789,2026-01-07 05:48:07.567848,0 days 00:00:00.076059,31,50,2.406358853878731,3.0719072064572575,5.792983797563724,1.6200082256139414,COMPLETE
576,2.9038766026913465,2026-01-07 05:49:54.200133,2026-01-07 05:49:54.272685,0 days 00:00:00.072552,48,48,2.9408027868520334,2.85727138369438,3.3114824603663457,3.2063620367576524,COMPLETE
592,2.9038766026913465,2026-01-07 05:49:57.748975,2026-01-07 05:49:57.818014,0 days 00:00:00.069039,29,49,2.438579769061315,2.6105757268681784,5.968829135521409,2.5381831145539033,COMPLETE
597,2.9038766026913465,2026-01-07 05:49:58.885192,2026-01-07 05:49:58.983574,0 days 00:00:00.098382,45,48,3.4637374633999767,2.8831024898129662,5.533907161145606,2.344629579719056,COMPLETE
637,2.9038766026913465,2026-01-07 05:50:08.229516,2026-01-07 05:50:08.298468,0 days 00:00:00.068952,33,48,3.9076678559193554,2.914478006789264,5.878916084397264,2.793991460570149,COMPLETE
1488,2.9038766026913465,2026-01-07 05:53:23.311403,2026-01-07 05:53:23.392940,0 days 00:00:00.081537,41,50,2.930844876629235,3.750705306835631,4.944859627630749,2.3215713396176554,COMPLETE
1492,2.9038766026913465,2026-01-07 05:53:24.280065,2026-01-07 05:53:24.360641,0 days 00:00:00.080576,18,50,2.503264343070942,3.873272414082977,3.390752364277845,2.490025520914987,COMPLETE
653,2.9038766026913465,2026-01-07 05:50:11.814578,2026-01-07 05:50:11.883461,0 days 00:00:00.068883,19,48,3.510074650693558,3.492729138713024,5.165160841100222,3.5404851295870983,COMPLETE
1484,2.9038766026913465,2026-01-07 05:53:22.340588,2026-01-07 05:53:22.454018,0 days 00:00:00.113430,21,48,2.10076430365696,3.1491603194135798,5.991559804653224,1.7909435383354944,COMPLETE
624,2.9038766026913465,2026-01-07 05:50:05.463600,2026-01-07 05:50:05.532889,0 days 00:00:00.069289,23,51,2.5408159288331227,3.2926549607054985,5.481378355244593,1.5307041860385153,COMPLETE
677,2.9038766026913465,2026-01-07 05:50:17.118248,2026-01-07 05:50:17.195240,0 days 00:00:00.076992,23,48,2.222950045797163,2.949483185995636,5.604080724405537,1.5895494135195687,COMPLETE
1461,2.9038766026913465,2026-01-07 05:53:16.672722,2026-01-07 05:53:16.770891,0 days 00:00:00.098169,24,49,2.735730086636127,3.3619884635005737,5.451046626927825,2.4561771544919866,COMPLETE
1208,2.9038766026913465,2026-01-07 05:52:18.501733,2026-01-07 05:52:18.579619,0 days 00:00:00.077886,43,49,3.247377277732063,2.328423245874357,5.2387432241182985,3.5758452653169286,COMPLETE
1209,2.9038766026913465,2026-01-07 05:52:18.753932,2026-01-07 05:52:18.844847,0 days 00:00:00.090915,21,48,2.423481528949977,3.405069502920125,5.630649883722344,1.6289132064860827,COMPLETE
977,2.9038766026913465,2026-01-07 05:51:25.542124,2026-01-07 05:51:25.683229,0 days 00:00:00.141105,27,51,2.070992808820313,2.8566651269734065,5.485974121263443,2.035542485742585,COMPLETE
979,2.9038766026913465,2026-01-07 05:51:26.109575,2026-01-07 05:51:26.190029,0 days 00:00:00.080454,11,49,2.390689901879444,3.25891016099183,5.610552637353908,2.445223417052624,COMPLETE
1470,2.9038766026913465,2026-01-07 05:53:18.923486,2026-01-07 05:53:19.048548,0 days 00:00:00.125062,22,48,2.08214626668095,3.35641241531489,5.356323256192641,2.151296462918116,COMPLETE
701,2.9038766026913465,2026-01-07 05:50:22.429114,2026-01-07 05:50:22.507817,0 days 00:00:00.078703,33,49,2.4111126266266303,3.576905960839082,5.97207730531548,1.5736233198252898,COMPLETE
