ticker,adapt_RSI_20260120_231930,adapt_RSI_20260126_140217,adapt_RSI_20260126_141318,adapt_RSI_20260126_143129,adapt_RSI_20260126_150435,adapt_RSI_20260127_204646,adapt_RSI_20260127_212111,adapt_RSI_20260127_213730,adapt_RSI_20260127_215341,adapt_RSI_20260128_153040,adapt_half_RSI_20260120_235614,adapt_half_RSI_20260126_104205,half_RSI_20260121_000047,half_RSI_v0.2_20260125_184151,vidya_RSI_20260121_001237
NEM,0.2553294667337007,0.2419481332082405,0.0636425203989292,0.1007277841527078,0.1591020513113346,0.1598267217859947,0.2121097907126332,0.2683463196008409,0.3727755105759063,0.2286383300892112,-0.1515603757952196,0.6250031305248245,0.1513736058462211,1.1336278756867308,0.1033848783622872
NFLX,-0.0900089945520847,-0.9085006946966284,-0.9085006946966284,-0.9085006946966284,0.0,0.0,0.0,-0.030490902483909,-0.0620780658013594,-0.030490902483909,-0.8990535490177901,5.188351286668063,0.0942169662983616,0.0138475433076969,-0.2149619656326309
NGL,0.850671026053418,-0.0370540118974359,0.0,0.0,0.0,0.1467033823730765,0.0,0.1788721584325734,-0.0074879948373556,0.0,0.4812524306380519,0.5761745953701163,0.8139547591396734,0.9766506812537588,0.4933242447303989
NKE,-0.1721208506750696,-0.0808032962028001,-0.0574935915079413,-0.0321297929067272,-0.0447182180363148,-0.0239172266717517,-0.0727582336485351,-0.0364190029205334,0.0213866998450007,-0.0364190029205334,-0.1533352818082788,-0.1911294531548401,-0.1502063008258883,-0.1116500628417496,-0.1821389114114404
NOW,-0.0513513706024577,-0.0556315377566838,-0.0785284747260355,-0.0785284747260355,-0.0424765658808655,-0.0205828339373974,-0.0751562267772738,0.0,0.0,0.0,-0.1560051339705364,-0.2308794010547646,-0.8252375499614988,-0.8292965593675801,0.0249743217933389
NRIM,0.3503859710667618,0.0,0.0,0.0,0.1380181752062417,0.1421083398652747,0.0335700780046743,0.0,-0.0052952927117729,-0.0319458710909914,-0.7013467771581785,1.7638992380469167,0.3637863994526846,0.1544306221699616,0.1338043674163527
NSC,0.0889389013643826,-0.0167957419128174,-0.0167957419128174,-0.0167957419128174,-0.0075897095337239,-0.0102727696896293,-0.0152593905706356,0.0,0.0,0.0,-0.0334654759201549,0.1086553674555332,0.040553346015655,0.2088065593104979,-0.0487828147043857
NTRA,0.3731322328637643,0.1692002887178991,0.1545774282974172,0.1302625505107613,0.1368786198054672,0.0200568478450362,0.0133213969968022,0.3125824401602164,0.1901926280373731,0.3054479034891841,0.3556794718305049,0.3045599300808652,0.5355121682157296,0.4233915440240483,0.3237423679640401
NTRB,0.3349827905553928,-0.1964079840914794,-0.110195711031746,0.0,-0.047197025,-0.1013895416752844,-0.2826258195668328,-0.0147887605442178,0.1586032173640927,-0.0147887605442178,0.2476013808947079,-0.3727308437470301,-0.3482690708570752,-0.1454049611497134,0.0645717186515697
NVDA,0.1587378454321411,-0.015921722587432,0.0168570285471354,0.0839378733699371,0.0168570285471354,0.0455948154387808,-0.0304048064049151,-0.0738435610044598,-0.0708037877902383,-0.0614291618106057,0.4872718676173022,0.3441210643480505,0.4622328172349716,0.6589402456357578,0.2001167514623048
NVGS,0.1395568122422619,0.016078714441964,0.016078714441964,0.016078714441964,0.016078714441964,0.0,0.0110011417434758,-0.0168396024406046,-0.0033863950301039,-0.0168396024406046,0.3421042297867398,0.2463328838193044,0.2594659469914684,0.2886914328825984,0.2801807159053375
NVT,0.3065515486405521,0.4098293910658639,0.0056855935263564,-0.0128974763580395,-0.0479375624375689,0.1106581052645092,0.2457759507992156,0.045112393821977,-0.036253015776696,0.0289536079299217,0.8023363138357633,0.9593230098680776,0.9237529920647528,0.8757829431069868,0.1645698576463796
NYT,0.266462359184731,-0.0269622197337134,-0.0307458499221595,-0.0307458499221595,0.0201252071237634,-0.0387822714308273,0.0127966167640991,-0.0089462818821096,-0.0308571894556252,-0.0140512447641042,0.0285913931718833,0.2275082523959961,0.0901836291568678,0.2428751539022522,0.1345983907301029
PALL,0.3976429916477377,0.1573163554782906,0.1226086581176075,0.1666009935807797,0.173494662786358,0.1424383587088389,0.1718527178001356,0.2525478686072517,0.2859035766402942,0.2524919407916948,0.2529797550833814,0.5931575268675908,0.3416813034779713,0.3861138161328776,0.2856186446965982
PBBK,0.0680049787561538,0.0155250151279997,0.0137618637623389,0.0,0.0127641528783066,-0.0023978408638706,0.0093308694196161,0.0199376281496252,0.0532857470824983,0.0487966430947108,-0.0084347676967668,0.0984007698245357,-0.0047899320869327,0.3007728004506362,0.0023873346111953
PBR,-0.057134520111036,0.0,0.0,0.0,0.0,0.0,-0.0444130433306122,0.0,-0.0006,0.0,-0.1289659521008065,-0.2425967443085462,-0.1332276482319995,-0.3133490561128735,0.1038885650522325
PLAB,-0.0658675020934714,0.3554265304716868,0.1779962021179526,0.2347558223234407,0.3698760551850077,0.080995161315184,0.3452072700605995,0.4042466597184924,0.3000126756847163,0.2374184662503256,0.5342619025169248,0.5290556897717038,0.8567344833101409,0.2765405124576099,0.6101101100300943
PTCT,0.2920859979404366,0.1529191201135618,0.0,0.0,0.0,0.1388459807275772,0.2641446023146656,0.415994181857158,0.0,0.4094023483990843,0.1088593177931516,0.072175304975143,0.0815471265028173,0.4054413667628322,0.207861297215022
PTGX,0.0821834203947113,-0.0475171790889229,-0.0475171790889229,-0.0475171790889229,-0.0809118957590464,-0.098133393182868,0.1824989110349169,0.3575940979658631,0.0319524268232285,0.361562470209902,0.3032830603799141,0.6137670987777428,0.2747260156154179,0.7587210740052803,0.0800309151002884
RCL,-0.0552754359777555,-0.0397056234014993,-0.0358698167272522,-0.0358698167272522,-0.0639596816123486,0.0636209077946403,-0.1166943270272335,-0.0540842544344262,-0.1327210673059234,-0.1084249525281225,0.330737239576252,0.2446845967845317,0.2795942819229724,0.1090873798631586,0.0657533002780172
RDVT,-0.2231858102672804,-0.1376420058786396,-0.1376420058786396,-0.1376420058786396,0.0,0.0,-0.1389727377313722,-0.0692870582925202,-0.1320345987892547,-0.103571873689278,0.2993556284876577,0.1375280525867701,0.2554626165253186,-0.1037064480750098,-0.0297303674287023
REGN,0.1718233680217873,-0.022047126931745,0.0,-0.0231061984535512,-0.0333212032743017,-0.0161178201960685,-0.0306763781942998,-0.0032003713380007,0.1678030547590179,-0.0032003713380007,0.0175021448162127,-0.2465430185579996,0.1739813172213922,0.0596755826177946,0.1076961425744149
REMX,0.1704331389381477,-0.0114699420287099,0.2660981452748452,0.0958916197413866,0.2229429380186383,0.2665407741885151,0.0875941275475065,0.3319374939014152,0.0665770389869506,0.2336120202458049,-0.1523633055509421,0.3036604742367057,0.1411567894434426,0.5264873555694369,0.4674515312391254
RGLD,0.2967816507269427,0.0807838116927712,0.122271019524069,0.1051081615558182,0.0020833884570248,0.0807838116927712,0.1805641446115737,0.1431711032032323,0.1513034986494197,0.1431449692955868,-0.0318992761109078,0.6516917146513337,0.3269183081918907,0.3770674172080852,0.069998514228083
ROST,0.2562297271156997,0.0274551998433569,0.0238917714045938,0.0176329215241741,0.016115073281927,0.0176329215241741,0.0667568755764003,0.0208008636764125,0.028171876417103,0.0208008636764125,0.0186417167284733,0.2413006020904859,0.0684689688253818,0.4623260310786268,-0.0338262848306868
RTX,0.0784010790824045,0.1118950225317836,0.0954211198453196,0.0504567764623602,0.0607562432548105,0.0737905540904371,0.0621532834219697,0.0185682450945081,0.0292109400270887,0.0680520529984303,-0.0298370867119394,0.1432497990570513,0.4174578625006884,0.1091735282326287,0.1574100866349066
RVMD,0.2727564636115902,0.01757402727806,0.01757402727806,0.01757402727806,0.01757402727806,0.0272066087706421,0.2288649695069813,0.0,0.0,0.0,1.4155237928677074,1.014113666003401,0.9766806656250162,0.9184473153826762,0.3216683139717948
RY,0.1957554610482847,0.0723929069572966,-0.0023573141064975,-0.0023573141064975,-0.0023573141064975,0.0438092932246132,0.0693145516721733,0.0540931250106273,0.0654545555417989,0.0549053902007226,0.2919295039613174,0.3411410404992174,0.3657957908168376,0.3685334021433233,0.0964902985480016
SBGI,0.3023798461043223,-0.0883545269510256,-0.0547838144364212,-0.0547838144364212,-0.0813096771314541,-0.0042521174640526,-0.0414469822343799,-0.0701716536938633,-0.0640056928202134,-0.0980050117802983,-0.0959163364967572,-0.308311049547764,0.0054239414209371,-0.2480821023822421,0.1774499685306168
SCHD,0.0212945428304982,0.0,0.0,0.0,0.0,0.0,0.0,0.0373129937777092,0.0090972709278349,0.0157167136671574,-0.0758438663071761,-0.0377882752819594,-0.0863388152577636,0.0134173449573167,0.0109728247331919
SIMO,0.4777987831756143,-0.0316463847398023,-0.0723690241911526,-0.089543002887268,-0.0745517654941768,-0.1414275887984859,-0.1966468744470171,0.140693206408929,0.0796287003837232,0.1269667778738969,0.7798822997644059,0.701296397891161,0.9004696856758256,0.7857422144959776,0.3904399965740175
SN,0.2169344555746735,0.0,0.0,0.0,-0.0521201486451893,-0.0779054274910511,-0.1773104881457549,0.0687012380210108,0.2177758543323007,0.0687012380210108,0.8962484493164817,0.5839488635117915,0.50097700021248,0.6386470289088342,0.4524931632099158
SNOW,0.2684497561759664,-0.0901159532578992,-0.0810954806968905,-0.0810954806968905,-0.0517312213762047,-0.0765271848717429,-0.0991276916975767,-0.0017398727738213,-0.0182890433226949,-0.0017398727738213,0.0161240135414661,0.1524069312219811,0.3174350655326377,0.2711349666401863,0.1762003897224766
SPY,0.077992654637544,-0.0336807343210607,-0.027336779350563,-0.027336779350563,-0.021578568226344,-0.0308795848053524,-0.0303778036736986,0.0030840646166618,0.0201347730554897,0.0030840646166618,0.1891436152354608,0.1905076979528037,0.1441670126256398,0.1749343155389731,0.0777048401621154
STX,-0.0704160436646028,0.3826759139836244,0.0881122218633294,0.0796900496540491,-0.0054379436646087,0.3049333918159556,0.4140815976838705,-0.0770586811067951,-0.0077953952835961,-0.0568866206802599,1.5391773125613328,2.46157538110969,2.775103344716884,2.7176680638902777,0.1884425196828165
SU,0.1798536842692308,0.0926017115086543,0.1112098203052924,0.0817867323913499,0.0904927323876316,0.0857451485137756,0.0972624071399701,0.0693167570010928,0.1758891183071531,0.0804161137985863,0.1045669710581822,0.0692069353042925,0.1178530806673558,0.0910246261507103,0.1491166381274806
TAN,0.4757843987682695,0.1836729403200026,0.16881293284115,0.1915906285121562,0.1738301674206461,0.1717009626581611,0.1968505404605058,0.1575612826017272,0.0132689380806658,0.1254381125945254,0.0209729211345155,0.2748662006919533,-0.1167633152635407,0.1726956242026573,0.271504639233644
TARS,0.3424252478218859,0.3655934162222596,0.1568475544745085,0.1608607014989753,0.1522047665010411,0.1657621274223226,0.1344460545744541,0.3101821553372097,-0.0200497015715903,0.2546338259615006,0.4360955557783883,0.0665836549839904,0.4351728499270226,0.2854592812654948,0.2319976004323993
TCMD,0.1437356396405595,0.0,0.0,0.0,0.0,0.0,0.1029420412084902,0.0366772248382456,0.0,0.0,-0.0549074595441867,1.1318434008930565,0.8529703335405672,0.8338043632027419,0.2251704355320549
TD,0.2441816920023665,0.1480031488095272,0.115447261815337,0.0968827817862993,0.0992052580918771,0.0861806440594616,0.1113444271377086,0.0676546579312591,0.0791803399779158,0.1210978888924942,0.1941160487402669,0.4208438359992661,0.395422967274571,0.3440065941512049,0.1804480714620402
TEL,0.0837995854452962,-0.0746410782407805,-0.0746410782407805,0.0299311697217381,-0.0106552144880257,0.0630080930235723,0.0344540776569632,0.0450263693646593,0.0354136587787574,0.0548828261958833,0.4739117796080438,0.4873390283171728,0.4131708372174338,0.506802053725399,0.0903106808322085
TEVA,0.610285473061217,0.1988255436113521,0.1711038969157976,0.2357721903884466,0.1325132825334092,0.2711659339592152,0.2327868395787289,0.076181919015744,0.0948393439401722,0.0761548025303571,0.8133674923397098,0.9195239934350627,1.0431708151559502,0.9093538607463116,0.3420923409891105
TJX,0.0236667774790504,0.0750908115212929,0.0713352825037794,0.063233147144474,0.0694628276360209,0.0506101916903769,0.0339673675677121,0.0674645199339778,0.0785048336553333,0.0674502632376548,0.022115058337693,0.1649024316930925,0.1758335204615631,0.1081191955897853,0.0561058858565401
TK,0.1277862424032947,0.121206571214754,0.2453135344839292,0.0757493205278327,0.0722233599198129,0.0827169476876668,0.0092371453709507,0.2322002626828987,-0.0054589165884862,0.1482753948562525,0.3920224066479085,0.3790740611431658,0.0816006091576868,0.3348081843027732,0.1222769056627417
TMO,-0.0266253724694253,0.0067307338001383,0.0544754732811332,0.0046906502349379,0.0487857519200458,0.0014576097124301,-0.0759241643276249,0.1135763559700731,0.1156047973364409,0.1125587351987238,-0.0143993258149032,0.2210482573660457,-0.0298750296410046,0.1801363353788454,0.026880135385263
TSM,0.3946840850674553,0.0643203619431822,0.0489856210614132,0.017826971671943,0.0183144899346767,0.0847355083568455,0.2239917300081282,0.1778508323154697,0.1804358678146169,0.1778238112359014,0.7206330716060732,0.7327974897432676,0.4192548192996277,0.9101618144339354,0.244063829324806
UHS,-0.0479835960707368,0.0738697939919785,0.0,0.0,0.0,0.0,0.0183146395019537,-0.0227309768059307,0.0417246163006017,-0.0290598889907387,0.2741313511740919,0.0809638940456307,0.2215137591021665,0.1409914406054631,-0.036631193672976
UTHR,0.3222428419214385,0.0541769085504246,0.0664055766277023,0.0443161952571788,0.0923274429070983,0.090808886992258,0.2535198937991874,0.0589082503088982,0.0473332184805823,0.068549502076687,0.1577305588729756,0.3064928440189551,0.5381278531744469,0.3517870306748381,0.0550089035028757
VET,0.0304114127210748,0.0887306606130269,0.0887306606130269,0.0485560974907748,0.1345238762540215,0.064264803071161,0.0459829536932514,-0.0057242169422424,-0.0126669231228474,-0.0057242169422424,0.0280836237065953,-0.0937909447487688,0.016107332479301,-0.2207786023539609,0.0397949526590875
VLO,0.2707278766129104,0.034538299293888,0.0370295520996588,0.0370295520996588,0.0370295520996588,0.0650334606642144,0.019624721299428,-0.0060880179199441,0.0680802856271065,-0.0060880179199441,0.2149868945133515,-0.0329565771317842,0.3139402807628295,-0.0384674173943307,-0.0340818753248945
VTR,-0.0162640801558298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0756888300548705,0.1377615555229265,0.0247338219389343,-0.0242725190693036,-0.0390558917352291,-0.0260522600776703
WWD,0.1606111926333928,-0.0064929290220651,-0.0541642786221366,-0.0541642786221366,-0.0204086196586894,-0.0573062840821155,-0.0579696980085773,0.1072355053479381,0.0830118801194439,0.055401181192449,0.538640550108342,0.5370409565200789,0.3327332349618224,0.2683519069347642,0.2319516537898982
XBI,0.2887250590301646,0.1423232671569594,0.1188217005214078,0.031442826869559,0.0524614208994889,0.1060875420224483,0.0897298206840917,-0.0026588078013148,0.1366003417728276,0.0003452319342232,0.4133512604251985,0.4403976119287813,-0.0199303393108467,0.3992957439068498,0.190270633333857
XLK,0.105424615896611,-0.0321870865888372,-0.0354113998552481,-0.0354113998552481,-0.0329787147189879,-0.0479330804340215,-0.5204770591086421,-0.0285644548739985,-0.0273976822295082,-0.0285644548739985,-0.3227869960773457,-0.3211742762213797,1.121864707271552,1.1433971140171115,0.1277572293016893
XME,0.4401624135965076,0.256931684017333,0.2283623330687609,0.1730706779874553,0.1836222081809007,0.1896246639913581,0.0624712155584554,0.1700551552045692,0.3935534583135822,0.1626282056575541,1.1241752419136517,0.6353579427748342,0.7375807960775567,0.7482883786645169,0.4218734588031652
XPEL,0.4861013911952276,-0.0064853102619343,-0.0064853102619343,-0.0064853102619343,0.0090923155320503,0.0150699034038568,0.0303484609732687,0.0714674126005845,-0.0166552202301284,0.1061969501852502,0.6502012419489269,0.5276310415168532,0.4011661588223014,0.3792247167860081,0.2640126060189978
XSD,0.2223632668739534,-0.0578705242879935,-0.0578705242879935,-0.0459773748171963,-0.0459773748171963,-0.0309101331191926,0.069558860277769,-0.0377311492071194,-0.0516445385068695,-0.0377311492071194,0.5872918297813627,0.6882244760785774,0.8150491849915549,0.684345715841721,0.0909694880295173
bidu,0.161547875262662,-0.0586891895474164,-0.0614986681155446,-0.0614986681155446,-0.0726089089143923,-0.0933488355211887,0.0039440389916356,-0.0384548435478937,0.064204601109878,-0.0990237005431234,0.259501134307067,-0.0052024393068561,-0.0162248643076168,0.331000886559655,-0.0425065003853979
